Temp	s_xy	_xz	s_yz 
   372.39769   -759.95613   -1517.8833   -181.44542 
   366.88202   -780.15019   -1617.8319    -279.9842 
   361.28024   -765.00923   -1663.2405   -367.85268 
   355.84241   -710.35738   -1657.3128   -436.73881 
   350.83048   -614.74874   -1605.4713   -478.08081 
   346.50529   -480.87775   -1513.1771   -488.86288 
   343.11277   -313.71339     -1386.64    -470.3261 
   340.86759   -121.84969   -1231.1356   -427.53884 
   339.93627    82.767477   -1052.4465   -372.34909 
    340.4201    287.04333   -858.37646   -318.06144 
   342.34174    478.38835   -658.65209   -277.36399 
   345.63876    645.48371   -465.44844   -262.50688 
   350.16614    781.03709   -287.96739    -282.9874 
   355.70604    882.40164   -137.57643   -343.69363 
    361.9822    951.58698   -18.482482   -443.48575 
   368.67604     993.6179    66.952456    -575.6391 
   375.44349    1016.2015    121.80602   -725.86613 
   381.93042    1026.3756    148.45732   -875.94842 
   387.79284    1032.0386    149.69117   -1000.2308 
   392.72442    1038.4521    125.84679   -1074.5258 
   396.48651    1054.4727    77.039867    -1078.916 
   398.93671    1083.8133    8.8395329   -1000.1959 
   400.04168    1132.8479   -67.589039    -838.7555 
   399.86864    1202.0394   -138.34941   -608.54293 
   398.55885    1291.2077   -182.83088    -332.7393 
   396.29564     1396.416   -179.05662   -40.571305 
   393.28301    1512.2029    -114.8105    237.16453 
   389.73995    1633.3377    16.410891    477.36046 
   385.89983    1753.0406     210.3129    663.45257 
   382.00092    1863.3667    452.91368    792.69517 
    378.2662    1956.1452    725.80893    871.35069 
   374.88119     2022.984    1007.9487    910.77746 
      371.98    2060.3497    1280.8705    924.98513 
   369.64627    2069.4033    1527.9913     925.5306 
   367.92506    2056.6573    1736.1191    918.27203 
   366.83976     2034.838    1896.3174    908.42046 
   366.40963     2016.851    2005.3882    896.39807 
   366.66171    2016.2468    2063.5175    884.35798 
   367.63521    2042.9092    2074.2743    872.55632 
   369.37517    2102.3533    2045.4711    861.47404 
   371.91654    2195.7561    1986.2367    849.59417 
   375.26145    2320.6425    1905.7327    832.00798 
   379.35797    2473.8473    1813.2298    804.26732 
   384.08258    2652.0963    1717.4719    760.46824 
   389.23444    2850.7295    1623.2523    695.78726 
   394.54334    3061.2114    1531.4796    605.85528 
   399.68971    3273.5568     1441.777    490.80329 
   404.33518    3473.2079    1351.2351     352.0105 
   408.15803     3643.082    1253.0914    194.61228 
   410.89367    3768.6867    1144.0239    24.027189 
   412.37123     3838.651    1021.8251   -153.41799 
   412.54283     3848.158    883.28871   -330.88861 
   411.49856    3797.1607    728.44381   -503.83093 
     409.462    3692.0514    555.47826   -669.19346 
    406.7672    3538.5533    364.60217   -824.81794 
   403.82077    3347.2696    155.42347   -969.54569 
   401.05384    3124.2746   -71.226382   -1104.4863 
   398.87199    2873.6791   -313.50597   -1231.6825 
   397.60779    2599.6189   -568.41285   -1353.4688 
    397.4816    2304.8375   -833.59764   -1471.5554 
   398.57249    1992.4145   -1103.2344   -1584.7033 
   400.80526    1666.7175   -1372.4866   -1688.0507 
   403.95333    1332.1303   -1636.4118   -1773.2039 
   407.66147    994.30389   -1891.7304   -1826.1438 
   411.48243    659.58028   -2132.8405    -1831.068 
   414.92696    333.67114   -2355.7744   -1772.3199 
    417.5218    24.054945   -2554.9974   -1639.4404 
   418.86576   -260.58659    -2725.249   -1429.7759 
   418.68022   -513.45156   -2860.9818   -1150.2165 
    416.8424   -727.81883    -2961.148   -818.94616 
   413.39705   -901.22452   -3025.7183   -461.08291 
   408.54775   -1034.6864    -3055.799   -102.65909 
   402.63104   -1134.0019   -3058.0488    230.41928 
   396.07773   -1207.4692   -3038.4375     518.9117 
    389.3698   -1266.9281    -3003.134     747.9631 
   382.99611   -1323.7588   -2958.3253    909.67205 
    377.4111   -1389.7465   -2908.2076    1002.0617 
   372.99574   -1473.7704    -2856.259     1027.061 
   370.02754   -1579.5284   -2803.3281    987.11072 
   368.65738   -1707.6047   -2748.9183    888.78898 
   368.89894   -1852.6945   -2690.3374    740.67993 
   370.63317   -2003.7589   -2624.2409    554.45743 
   373.62651   -2147.1727    -2547.816    341.78312 
   377.56319   -2264.2874   -2463.2361    117.86963 
   382.08583   -2337.8562   -2371.5411    -102.6808 
   386.83709   -2350.0514   -2279.6888   -305.09357 
   391.49632   -2285.7465   -2194.0169   -478.92407 
   395.80478   -2139.4128     -2119.08   -613.38022 
   399.57492    -1912.242   -2058.0116   -700.04214 
   402.68462   -1614.0884    -2008.341   -731.94554 
   405.06143   -1262.8976   -1966.2634   -703.59106 
   406.66576   -882.60621   -1927.2153    -611.9294 
   407.48324   -496.01143   -1890.1835   -457.74417 
   407.52913   -130.02378   -1857.7916   -246.06479 
   406.86281    191.93421   -1837.3998     11.93989 
   405.60597    452.57943    -1836.318    300.59544 
   403.95254    636.42535    -1862.695    598.65878 
   402.16384    738.50531   -1916.9419    881.05858 
   400.54165    757.13054   -1994.2094    1123.5149 
   399.38453    699.66701   -2081.3262    1307.3042 
   398.93471    582.09187   -2160.9096    1421.6425 
   399.32768    423.64847   -2217.7245    1463.6538 
   400.56209    246.04708   -2240.9401    1443.0552 
   402.49665    69.616607    -2226.689     1374.131 
   404.87757   -88.820361   -2180.3411    1275.8527 
   407.38831   -219.55374   -2116.5508    1167.9037 
   409.70899   -318.55844   -2052.7802    1068.5935 
     411.567    -385.3204   -2008.6114     991.2657 
   412.76989   -424.78833   -1998.8011    944.41777 
   413.21654   -440.97407   -2028.6545    931.04218 
   412.89029   -439.93749   -2094.5786     949.0671 
   411.84175   -428.35541   -2184.4396    991.33204 
   410.16872   -411.77589   -2279.2073    1047.5862 
   408.00266   -396.74857   -2357.3318     1107.742 
   405.49997   -386.21861   -2399.1968     1159.821 
   402.83575   -386.46637   -2391.7287    1192.6884 
    400.1979   -396.82101   -2325.5653    1198.7614 
   397.77739   -416.78843   -2198.7124    1172.6209 
   395.75363   -441.05796   -2014.0935    1113.8606 
   394.27919    -466.3688   -1776.8224    1027.1152 
   393.46599   -487.82622   -1496.9567    922.63737 
   393.37575   -504.91988   -1186.4734     809.6194 
   394.01626   -518.24911   -859.99151    699.22305 
   395.33912   -530.68566   -534.25548    595.47678 
   397.23935   -545.22863   -225.97315    500.85113 
   399.55739   -559.75626    49.935946    414.09952 
   402.09019   -568.53143    283.95374     333.0798 
   404.61004    -566.1185    472.03261    256.34511 
   406.89048   -548.05778    615.70641    186.14032 
   408.73804   -512.07626    720.70536    120.78963 
   410.02168   -464.09939    797.08253    57.404167 
   410.69453   -412.65755    853.40583   -9.6614117 
   410.80072    -368.3333    896.04712   -88.396421 
    410.4679   -340.60052     931.5161   -185.37221 
   409.88435   -334.10108    964.51893    -306.9196 
   409.26758   -348.79775    998.26091   -451.59671 
   408.82962   -379.43019    1033.9163   -615.53432 
   408.75021     -419.217    1070.3839   -789.89722 
   409.15997   -459.81764    1107.0979   -962.79653 
   410.13542   -495.13313    1143.4765   -1122.8266 
   411.70436   -517.62784    1179.7003   -1261.5169 
   413.85298   -526.49796    1218.5806   -1369.1819 
   416.53302   -520.89369    1267.7443   -1439.5407 
   419.66235   -502.04542    1339.3004   -1469.5953 
   423.12255   -470.33836    1445.1724   -1453.4568 
   426.75648   -426.25912    1591.8445   -1390.8853 
   430.37219   -370.30148    1780.9509   -1282.4903 
   433.75694   -302.62562    2003.3533   -1134.9183 
   436.70352   -222.91778    2243.1333   -959.55133 
   439.03908   -131.99188    2479.7837   -769.51258 
   440.65276   -31.238452    2692.2265   -579.49936 
   441.51228    77.305709    2864.7168   -401.69737 
    441.6653    190.23898    2986.6735   -242.95903 
   441.22595    303.04737    3056.7179   -106.98194 
   440.34912    413.96972    3077.7948    9.2445618 
   439.19869    520.91884    3058.1707    111.98372 
   437.91404    619.41338    3006.8846    205.43551 
   436.58326    708.42187    2933.8676    292.20702 
   435.22495    786.65244     2848.983    370.82681 
   433.78749    852.12579    2759.1308    434.94006 
    432.1653    901.76641    2672.1301    478.03089 
   430.23319    932.31741    2594.7521    491.59483 
   427.89068    936.97411     2531.127     468.7226 
   425.10101    912.61669    2482.5186    406.85343 
    421.9142    857.47549    2449.8404    310.70204 
   418.46575    771.29136    2428.7013    187.25561 
   414.95263    661.18841    2412.3363    48.932541 
   411.59521    533.37816    2391.7493   -89.867473 
   408.59801    398.05202    2355.3462   -217.13349 
   406.11858    264.28003    2294.5383   -318.45784 
   404.24737    141.19516    2199.0753   -383.32217 
   403.00328    34.920569    2064.4075   -404.11328 
   402.34129   -50.868315    1889.7306   -377.17103 
   402.16839   -113.21145    1679.1655   -302.12267 
   402.36346   -152.36934    1440.5016   -180.96504 
   402.79838   -166.29318    1186.2899   -19.745151 
   403.35461    -153.5528    929.80515     173.5985 
   403.93461   -112.46541    684.61997    387.06205 
   404.46801   -40.541859    461.89484    611.29317 
   404.91581    62.610847    272.35311    834.02179 
   405.27457    195.41659    123.16263    1044.5185 
   405.58183    353.38431    17.453698    1233.3365 
   405.92253    526.01354   -44.573462    1393.2545 
   406.43314    703.13788    -67.26315    1522.0875 
   407.30026    871.41016   -56.178896    1620.0765 
   408.74728    1017.8662   -22.644686    1691.7826 
   411.00727    1133.0243    21.439604    1744.5693 
   414.28462    1210.6394    62.880386    1786.4813 
   418.71343    1249.1694     89.13261    1824.6336 
   424.31841    1252.5665    92.076712     1865.621 
   430.98924    1229.9392    67.198518    1912.5482 
   438.47218    1192.3307    14.131692    1967.0521 
   446.38031    1151.3928   -64.257909    2028.0101 
   454.22388    1116.9298    -159.3437      2094.38 
   461.45783    1095.2944   -264.56769    2163.2221 
   467.54161    1087.3119   -369.88034    2232.9527 
   472.00509    1088.6386   -465.95351    2300.7052 
   474.51129    1089.6029   -546.07406    2365.9452 
   474.89959    1081.2456   -605.26755    2428.2991 
   473.20265    1051.9079   -640.85095    2486.6434 
   469.63049    994.52784   -652.09272    2538.0367 
   464.52967    904.79697   -639.35953    2575.9898 
    458.3253    783.05012   -607.51545    2595.8449 
    451.4644    632.64034   -561.50261     2588.289 
   444.36636    460.97169   -509.57306    2544.2043 
   437.39146    279.38225   -462.25942    2456.1957 
   430.82626    99.649746   -430.21007    2315.7775 
   424.88415   -67.269323   -424.67867     2121.317 
    419.7149   -212.87957   -453.67407     1871.781 
   415.41552   -331.87835   -522.92271    1573.4523 
   412.03939    -421.0233   -632.79139    1238.1152 
   409.59813   -481.28495   -780.62829      883.119 
   408.05948   -512.32006   -958.48961    528.90683 
   407.34382   -516.71502   -1156.0633    197.65323 
   407.32091   -497.60765   -1361.4039    -90.24134 
   407.81562   -456.87757   -1559.7038   -316.54117 
   408.61896   -398.15068   -1740.1202   -472.51783 
   409.50686   -324.20599   -1890.2607   -553.24333 
   410.26519   -241.70035   -2002.8831   -565.06064 
   410.71455   -159.32765   -2073.3831   -518.37745 
   410.73496    -84.71718   -2101.5058   -433.47138 
   410.28463   -27.677055    -2087.959   -330.29118 
   409.41086    6.0316571    -2037.107    -228.7325 
   408.25241    10.381369   -1953.6686   -142.54651 
   407.02875    -15.73352   -1842.9113   -80.204504 
   406.01602   -69.804328   -1709.6728    -41.31828 
    405.5095   -148.07588   -1561.1406   -21.159089 
   405.77825   -243.91058   -1404.1757   -10.795615 
    407.0182   -351.48849   -1250.2706   -1.5846854 
   409.31159   -463.89514    -1111.395     15.29168 
   412.60081   -575.01826   -1003.2932    45.807816 
   416.67975    -676.5213   -939.23258    94.489894 
   421.21014   -760.52473   -927.98757    163.13954 
   425.75683   -816.26735   -977.73043    252.03679 
   429.83985   -834.16197   -1087.1112     358.7043 
   432.99189   -807.24749    -1247.827    478.02689 
   434.81248   -733.28726   -1446.8626    599.22339 
   435.00927   -614.44419   -1668.3815    708.03919 
   433.42215   -458.36535   -1896.0611    788.56031 
   430.03057   -277.77889   -2114.3711    824.04028 
   424.94605    -86.77589   -2315.5902     804.0362 
   418.39325    102.37955   -2493.2966    720.01533 
   410.68685    281.00914   -2641.7311    572.26764 
   402.20441    440.07306   -2759.2754    364.52293 
   393.36264    573.86728   -2845.3412    101.74205 
   384.59597     677.0994    -2899.301   -209.42913 
   376.33701    748.99277   -2918.7372    -561.6528 
   368.99941    789.83114   -2901.2257   -946.10794 
   362.95902    802.05863   -2843.1884   -1350.6917 
   358.53033    791.94014   -2741.9057   -1759.8719 
   355.94085    764.84253   -2599.9834   -2151.5977 
   355.30566    730.19689   -2418.5363   -2502.2666 
   356.60947    694.94017   -2206.1321   -2786.9041 
   359.70056    665.55845   -1975.3283   -2983.4687 
   364.30192    644.17464   -1743.1036   -3078.3105 
   370.03729    630.89165   -1524.7493   -3065.5134 
   376.46609     621.6943   -1334.1858   -2950.1197 
   383.11886    611.08661   -1176.8652   -2744.1395 
   389.52785    596.77785   -1052.7527   -2462.5564 
   395.25387     578.4836   -958.64646   -2122.8716 
   399.91155    558.17216   -884.91632   -1740.1798 
   403.19632    542.11959   -822.77333   -1331.1342 
   404.90893    536.95129   -760.60391   -910.18386 
   404.97419    551.33586   -687.37776   -493.83405 
   403.44812    591.76284   -594.51925   -100.41587 
   400.51089    663.98715    -474.8424     255.7761 
   396.44513    768.78649   -324.07968    564.15018 
   391.60489     903.2497   -141.21397     816.7005 
   386.37755    1061.6105     69.87535    1012.1184 
   381.14664    1232.4079    302.27876    1150.3424 
   376.25817    1406.5198     545.2311    1236.1462 
   371.99267    1569.3945    784.64859    1271.6563 
   368.54654     1711.908    1007.8804    1261.3458 
   366.02166    1826.6866    1200.2954    1207.5428 
   364.42611    1912.8044    1349.5534    1113.0059 
    363.6839    1974.6044    1444.8726    984.46668 
    363.6562    2023.7587    1480.8853    827.31431 
    364.1704    2076.3595    1454.9009    651.21674 
   365.05342    2149.1258    1369.6956    466.05512 
   366.16391    2254.9001    1229.6784    281.98553 
   367.41454    2403.9961    1042.2308    108.34274 
    368.7831    2595.1234    816.76665   -46.063454 
   370.30923    2823.0498    563.74398   -174.64665 
   372.08133    3075.8743      293.418   -271.61058 
   374.21524    3337.3173    17.582035    -331.0074 
   376.82806    3588.0179   -250.01837   -348.83173 
    380.0106    3807.4166   -495.70074   -320.91099 
