freqs_THz  cepf_psd cepf_logpsd
1.163465386154461711e+01 5.570784448173794663e+05 1.296009849803327540e+01
1.164465786314525708e+01 5.557355667367967544e+05 1.295768501524372596e+01
1.165466186474589882e+01 5.543984470956595615e+05 1.295527608033842526e+01
1.166466586634653879e+01 5.530670832452136092e+05 1.295287173554331872e+01
1.167466986794717876e+01 5.517414724583679345e+05 1.295047202309333301e+01
1.168467386954781873e+01 5.504216119305468164e+05 1.294807698523109352e+01
1.169467787114845869e+01 5.491074987802590476e+05 1.294568666420515157e+01
1.170468187274909866e+01 5.477991300499688368e+05 1.294330110226872677e+01
1.171468587434973863e+01 5.464965027066668263e+05 1.294092034167792349e+01
1.172468987595038037e+01 5.451996136427521706e+05 1.293854442469045907e+01
1.173469387755102034e+01 5.439084596766127506e+05 1.293617339356388385e+01
1.174469787915166030e+01 5.426230375535223866e+05 1.293380729055432710e+01
1.175470188075230027e+01 5.413433439462194219e+05 1.293144615791467800e+01
1.176470588235294024e+01 5.400693754558184883e+05 1.292909003789335287e+01
1.177470988395358020e+01 5.388011286124060862e+05 1.292673897273248684e+01
1.178471388555422017e+01 5.375385998759331414e+05 1.292439300466666197e+01
1.179471788715486191e+01 5.362817856368527282e+05 1.292205217592113442e+01
1.180472188875550366e+01 5.350306822169972584e+05 1.291971652871053422e+01
1.181472589035614362e+01 5.337852858702283120e+05 1.291738610523710662e+01
1.182472989195678359e+01 5.325455927833282622e+05 1.291506094768941537e+01
1.183473389355742356e+01 5.313115990766464965e+05 1.291274109824056282e+01
1.184473789515806352e+01 5.300833008050029166e+05 1.291042659904690026e+01
1.185474189675870349e+01 5.288606939583484782e+05 1.290811749224627292e+01
1.186474589835934523e+01 5.276437744626546046e+05 1.290581381995667698e+01
1.187474989995998520e+01 5.264325381806001533e+05 1.290351562427455789e+01
1.188475390156062517e+01 5.252269809124548919e+05 1.290122294727343899e+01
1.189475790316126513e+01 5.240270983967743814e+05 1.289893583100221264e+01
1.190476190476190510e+01 5.228328863112942781e+05 1.289665431748379731e+01
1.191476590636254507e+01 5.216443402736186399e+05 1.289437844871339678e+01
1.192476990796318503e+01 5.204614558421326801e+05 1.289210826665718557e+01
1.193477390956382678e+01 5.192842285166843794e+05 1.288984381325054684e+01
1.194477791116446674e+01 5.181126537395070191e+05 1.288758513039676856e+01
1.195478191276510671e+01 5.169467268959037028e+05 1.288533225996528131e+01
1.196478591436574668e+01 5.157864433151751873e+05 1.288308524379035092e+01
1.197478991596638664e+01 5.146317982713079546e+05 1.288084412366932341e+01
1.198479391756702661e+01 5.134827869838999468e+05 1.287860894136131762e+01
1.199479791916766658e+01 5.123394046188622597e+05 1.287637973858546303e+01
1.200480192076830832e+01 5.112016462893388816e+05 1.287415655701960304e+01
1.201480592236894829e+01 5.100695070564163616e+05 1.287193943829853282e+01
1.202480992396958825e+01 5.089429819300399977e+05 1.286972842401268480e+01
1.203481392557022822e+01 5.078220658697364270e+05 1.286752355570641271e+01
1.204481792717086819e+01 5.067067537855228293e+05 1.286532487487663445e+01
1.205482192877150815e+01 5.055970405386372004e+05 1.286313242297113746e+01
1.206482593037214812e+01 5.044929209424418514e+05 1.286094624138721798e+01
1.207482993197278986e+01 5.033943897631642758e+05 1.285876637146999002e+01
1.208483393357342983e+01 5.023014417207990191e+05 1.285659285451103884e+01
1.209483793517406980e+01 5.012140714898435399e+05 1.285442573174671210e+01
1.210484193677470977e+01 5.001322737002155627e+05 1.285226504435678763e+01
1.211484593837534973e+01 4.990560429379719426e+05 1.285011083346276450e+01
1.212484993997598970e+01 4.979853737462408026e+05 1.284796314012653795e+01
1.213485394157662967e+01 4.969202606259366730e+05 1.284582200534868335e+01
1.214485794317727141e+01 4.958606980366844800e+05 1.284368747006714173e+01
1.215486194477791138e+01 4.948066803975495859e+05 1.284155957515551094e+01
1.216486594637855134e+01 4.937582020879546762e+05 1.283943836142172046e+01
1.217486994797919131e+01 4.927152574484026991e+05 1.283732386960633676e+01
1.218487394957983128e+01 4.916778407814035891e+05 1.283521614038123815e+01
1.219487795118047124e+01 4.906459463521980215e+05 1.283311521434793434e+01
1.220488195278111121e+01 4.896195683896711562e+05 1.283102113203623063e+01
1.221488595438175295e+01 4.885987010870836675e+05 1.282893393390254033e+01
1.222488995598239292e+01 4.875833386029867106e+05 1.282685366032859164e+01
1.223489395758303289e+01 4.865734750619459664e+05 1.282478035161971519e+01
1.224489795918367285e+01 4.855691045554556185e+05 1.282271404800355086e+01
1.225490196078431460e+01 4.845702211426686845e+05 1.282065478962836380e+01
1.226490596238495456e+01 4.835768188512967899e+05 1.281860261656172995e+01
1.227490996398559453e+01 4.825888916783472523e+05 1.281655756878888397e+01
1.228491396558623627e+01 4.816064335910223890e+05 1.281451968621138704e+01
1.229491796718687446e+01 4.806294385274428641e+05 1.281248900864547835e+01
1.230492196878751621e+01 4.796579003975596279e+05 1.281046557582077838e+01
1.231492597038815617e+01 4.786918130838635261e+05 1.280844942737860492e+01
1.232492997198879614e+01 4.777311704422973562e+05 1.280644060287070829e+01
1.233493397358943611e+01 4.767759663029689109e+05 1.280443914175758735e+01
1.234493797519007607e+01 4.758261944710479584e+05 1.280244508340722476e+01
1.235494197679071782e+01 4.748818487274878426e+05 1.280045846709341717e+01
1.236494597839135601e+01 4.739429228299129172e+05 1.279847933199450338e+01
1.237494997999199775e+01 4.730094105133393896e+05 1.279650771719171942e+01
1.238495398159263772e+01 4.720813054910556530e+05 1.279454366166791601e+01
1.239495798319327768e+01 4.711586014553406276e+05 1.279258720430592078e+01
1.240496198479391765e+01 4.702412920783451991e+05 1.279063838388727348e+01
1.241496598639455762e+01 4.693293710128045641e+05 1.278869723909059175e+01
1.242496998799519936e+01 4.684228318929083180e+05 1.278676380849029925e+01
1.243497398959583755e+01 4.675216683350146632e+05 1.278483813055501273e+01
1.244497799119647929e+01 4.666258739385178778e+05 1.278292024364627011e+01
1.245498199279711926e+01 4.657354422865592060e+05 1.278101018601694250e+01
1.246498599439775923e+01 4.648503669468801818e+05 1.277910799580993029e+01
1.247498999599839919e+01 4.639706414725352079e+05 1.277721371105661063e+01
1.248499399759903916e+01 4.630962594027452869e+05 1.277532736967555493e+01
1.249499799919968090e+01 4.622272142635958153e+05 1.277344900947093720e+01
1.250500200080031910e+01 4.613634995688914205e+05 1.277157866813130838e+01
1.251500600240096084e+01 4.605051088208463043e+05 1.276971638322797986e+01
1.252501000400160081e+01 4.596520355109315715e+05 1.276786219221381202e+01
1.253501400560224077e+01 4.588042731205687742e+05 1.276601613242162259e+01
1.254501800720288074e+01 4.579618151219630963e+05 1.276417824106296450e+01
1.255502200880352071e+01 4.571246549787904369e+05 1.276234855522654144e+01
1.256502601040416245e+01 4.562927861470370553e+05 1.276052711187701050e+01
1.257503001200480064e+01 4.554662020756630809e+05 1.275871394785339419e+01
1.258503401360544238e+01 4.546448962074488518e+05 1.275690909986788313e+01
1.259503801520608235e+01 4.538288619796558050e+05 1.275511260450429063e+01
1.260504201680672232e+01 4.530180928248502896e+05 1.275332449821681990e+01
1.261504601840736228e+01 4.522125821715701604e+05 1.275154481732854350e+01
1.262505002000800225e+01 4.514123234451447497e+05 1.274977359803021315e+01
1.263505402160864399e+01 4.506173100683474331e+05 1.274801087637869657e+01
1.264505802320928218e+01 4.498275354622105951e+05 1.274625668829581571e+01
1.265506202480992393e+01 4.490429930466769729e+05 1.274451106956681912e+01
1.266506602641056389e+01 4.482636762414010009e+05 1.274277405583919176e+01
1.267507002801120386e+01 4.474895784663961385e+05 1.274104568262114157e+01
1.268507402961184383e+01 4.467206931428341777e+05 1.273932598528045546e+01
1.269507803121248557e+01 4.459570136936760391e+05 1.273761499904295036e+01
1.270508203281312731e+01 4.451985335444727680e+05 1.273591275899136122e+01
1.271508603441376550e+01 4.444452461239883560e+05 1.273421930006381331e+01
1.272509003601440725e+01 4.436971448649842641e+05 1.273253465705268894e+01
1.273509403761504721e+01 4.429542232048463775e+05 1.273085886460313532e+01
1.274509803921568718e+01 4.422164745863565477e+05 1.272919195721192764e+01
1.275510204081632715e+01 4.414838924583174521e+05 1.272753396922600899e+01
1.276510604241696711e+01 4.407564702763063251e+05 1.272588493484132499e+01
1.277511004401760886e+01 4.400342015033048228e+05 1.272424488810142051e+01
1.278511404561824705e+01 4.393170796104341862e+05 1.272261386289625307e+01
1.279511804721888879e+01 4.386050980775839998e+05 1.272099189296079658e+01
1.280512204881952876e+01 4.378982503941406030e+05 1.271937901187390096e+01
1.281512605042016872e+01 4.371965300596026937e+05 1.271777525305687817e+01
1.282513005202080869e+01 4.364999305843078182e+05 1.271618064977237239e+01
1.283513405362144866e+01 4.358084454900324345e+05 1.271459523512296386e+01
1.284513805522209040e+01 4.351220683107218356e+05 1.271301904205006750e+01
1.285514205682272859e+01 4.344407925930701313e+05 1.271145210333251896e+01
1.286514605842337033e+01 4.337646118972491822e+05 1.270989445158550168e+01
1.287515006002401030e+01 4.330935197974814801e+05 1.270834611925913649e+01
1.288515406162465027e+01 4.324275098827543552e+05 1.270680713863742994e+01
1.289515806322529023e+01 4.317665757573903538e+05 1.270527754183687463e+01
1.290516206482593020e+01 4.311107110417547519e+05 1.270375736080539752e+01
1.291516606642657194e+01 4.304599093728080043e+05 1.270224662732098153e+01
1.292517006802721014e+01 4.298141644048191374e+05 1.270074537299064232e+01
1.293517406962785188e+01 4.291734698098973604e+05 1.269925362924902501e+01
1.294517807122849185e+01 4.285378192787020234e+05 1.269777142735742359e+01
1.295518207282913181e+01 4.279072065209657885e+05 1.269629879840237408e+01
1.296518607442977178e+01 4.272816252661967883e+05 1.269483577329469881e+01
1.297519007603041175e+01 4.266610692641924252e+05 1.269338238276811026e+01
1.298519407763105349e+01 4.260455322857317515e+05 1.269193865737825533e+01
1.299519807923169168e+01 4.254350081230837386e+05 1.269050462750135466e+01
1.300520208083233342e+01 4.248294905906880740e+05 1.268908032333323632e+01
1.301520608243297339e+01 4.242289735256518470e+05 1.268766577488798930e+01
1.302521008403361336e+01 4.236334507884292980e+05 1.268626101199703626e+01
1.303521408563425332e+01 4.230429162633117521e+05 1.268486606430779773e+01
1.304521808723489329e+01 4.224573638590821065e+05 1.268348096128273284e+01
1.305522208883553503e+01 4.218767875095091877e+05 1.268210573219805326e+01
1.306522609043617322e+01 4.213011811739965342e+05 1.268074040614280307e+01
1.307523009203681497e+01 4.207305388380563236e+05 1.267938501201752644e+01
1.308523409363745493e+01 4.201648545139565249e+05 1.267803957853339725e+01
1.309523809523809490e+01 4.196041222411876079e+05 1.267670413421091169e+01
1.310524209683873487e+01 4.190483360870927572e+05 1.267537870737899652e+01
1.311524609843937483e+01 4.184974901473352220e+05 1.267406332617374787e+01
1.312525010004001658e+01 4.179515785465103691e+05 1.267275801853752881e+01
1.313525410164065477e+01 4.174105954386097728e+05 1.267146281221774373e+01
1.314525810324129651e+01 4.168745350076241884e+05 1.267017773476593590e+01
1.315526210484193825e+01 4.163433914679973386e+05 1.266890281353657954e+01
1.316526610644257644e+01 4.158171590652188752e+05 1.266763807568620592e+01
1.317527010804321819e+01 4.152958320762689109e+05 1.266638354817218470e+01
1.318527410964385815e+01 4.147794048102027737e+05 1.266513925775187843e+01
1.319527811124449990e+01 4.142678716085909982e+05 1.266390523098144882e+01
1.320528211284513809e+01 4.137612268460826599e+05 1.266268149421499700e+01
1.321528611444577805e+01 4.132594649308511871e+05 1.266146807360343018e+01
1.322529011604641980e+01 4.127625803051380208e+05 1.266026499509357350e+01
1.323529411764705799e+01 4.122705674456910347e+05 1.265907228442706511e+01
1.324529811924769973e+01 4.117834208643026068e+05 1.265788996713949288e+01
1.325530212084833970e+01 4.113011351082389010e+05 1.265671806855930370e+01
1.326530612244898144e+01 4.108237047607617569e+05 1.265555661380695085e+01
1.327531012404961963e+01 4.103511244415545370e+05 1.265440562779380684e+01
1.328531412565025960e+01 4.098833888072360423e+05 1.265326513522134633e+01
1.329531812725090134e+01 4.094204925517729716e+05 1.265213516058006959e+01
1.330532212885153953e+01 4.089624304069860955e+05 1.265101572814869613e+01
1.331532613045218127e+01 4.085091971429562545e+05 1.264990686199311298e+01
1.332533013205282124e+01 4.080607875685151084e+05 1.264880858596555768e+01
1.333533413365346298e+01 4.076171965316472342e+05 1.264772092370362344e+01
1.334533813525410118e+01 4.071784189199694665e+05 1.264664389862942784e+01
1.335534213685474114e+01 4.067444496611253126e+05 1.264557753394864648e+01
1.336534613845538289e+01 4.063152837232524180e+05 1.264452185264969941e+01
1.337535014005602108e+01 4.058909161153675523e+05 1.264347687750278482e+01
1.338535414165666282e+01 4.054713418878283119e+05 1.264244263105910093e+01
1.339535814325730279e+01 4.050565561327065807e+05 1.264141913564989039e+01
1.340536214485794453e+01 4.046465539842410944e+05 1.264040641338567994e+01
1.341536614645858272e+01 4.042413306191985612e+05 1.263940448615533185e+01
1.342537014805922269e+01 4.038408812573260511e+05 1.263841337562532274e+01
1.343537414965986443e+01 4.034452011616887175e+05 1.263743310323876656e+01
1.344537815126050262e+01 4.030542856391255045e+05 1.263646369021476801e+01
1.345538215286114436e+01 4.026681300405737711e+05 1.263550515754742776e+01
1.346538615446178433e+01 4.022867297615119023e+05 1.263455752600521365e+01
1.347539015606242607e+01 4.019100802422789857e+05 1.263362081613000143e+01
1.348539415766306426e+01 4.015381769685053732e+05 1.263269504823643175e+01
1.349539815926370423e+01 4.011710154714253149e+05 1.263178024241100061e+01
1.350540216086434597e+01 4.008085913282962865e+05 1.263087641851141996e+01
1.351540616246498416e+01 4.004509001627048710e+05 1.262998359616572230e+01
1.352541016406562591e+01 4.000979376449736301e+05 1.262910179477164618e+01
1.353541416566626587e+01 3.997496994924574974e+05 1.262823103349574794e+01
1.354541816726690762e+01 3.994061814699471579e+05 1.262737133127281197e+01
1.355542216886754581e+01 3.990673793899508310e+05 1.262652270680498390e+01
1.356542617046818577e+01 3.987332891130831558e+05 1.262568517856118433e+01
1.357543017206882752e+01 3.984039065483554150e+05 1.262485876477628821e+01
1.358543417366946748e+01 3.980792276535370038e+05 1.262404348345052085e+01
1.359543817527010923e+01 3.977592484354383778e+05 1.262323935234865857e+01
1.360544217687074919e+01 3.974439649502797984e+05 1.262244638899948512e+01
1.361544617847138916e+01 3.971333733039465151e+05 1.262166461069497458e+01
1.362545018007202913e+01 3.968274696523527964e+05 1.262089403448975133e+01
1.363545418167266909e+01 3.965262502016965300e+05 1.262013467720032978e+01
1.364545818327331084e+01 3.962297112088006106e+05 1.261938655540456367e+01
1.365546218487394903e+01 3.959378489813723718e+05 1.261864968544093202e+01
1.366546618647459077e+01 3.956506598783254158e+05 1.261792408340797422e+01
1.367547018807523074e+01 3.953681403100299649e+05 1.261720976516360082e+01
1.368547418967587070e+01 3.950902867386312573e+05 1.261650674632457125e+01
1.369547819127651067e+01 3.948170956782927969e+05 1.261581504226581174e+01
1.370548219287715064e+01 3.945485636954939109e+05 1.261513466811988948e+01
1.371548619447779238e+01 3.942846874092726503e+05 1.261446563877637672e+01
1.372549019607843057e+01 3.940254634915154893e+05 1.261380796888133915e+01
1.373549419767907231e+01 3.937708886671797954e+05 1.261316167283668221e+01
1.374549819927971228e+01 3.935209597145912121e+05 1.261252676479972479e+01
1.375550220088035225e+01 3.932756734656486660e+05 1.261190325868252771e+01
1.376550620248099221e+01 3.930350268061025417e+05 1.261129116815145323e+01
1.377551020408163218e+01 3.927990166757662664e+05 1.261069050662656821e+01
1.378551420568227392e+01 3.925676400687791174e+05 1.261010128728119994e+01
1.379551820728291212e+01 3.923408940338100074e+05 1.260952352304135360e+01
1.380552220888355386e+01 3.921187756743068458e+05 1.260895722658529294e+01
1.381552621048419383e+01 3.919012821486938046e+05 1.260840241034297549e+01
1.382553021208483379e+01 3.916884106706158491e+05 1.260785908649564746e+01
1.383553421368547376e+01 3.914801585091209272e+05 1.260732726697530737e+01
1.384553821528611373e+01 3.912765229888968752e+05 1.260680696346431517e+01
1.385554221688675547e+01 3.910775014904467971e+05 1.260629818739487362e+01
1.386554621848739366e+01 3.908830914503136883e+05 1.260580094994865519e+01
1.387555022008803540e+01 3.906932903612489463e+05 1.260531526205630470e+01
1.388555422168867537e+01 3.905080957724307664e+05 1.260484113439710185e+01
1.389555822328931534e+01 3.903275052896145498e+05 1.260437857739844247e+01
1.390556222488995530e+01 3.901515165753502515e+05 1.260392760123555789e+01
1.391556622649059527e+01 3.899801273491252796e+05 1.260348821583101042e+01
1.392557022809123701e+01 3.898133353875628673e+05 1.260306043085440919e+01
1.393557422969187520e+01 3.896511385245665442e+05 1.260264425572195179e+01
1.394557823129251695e+01 3.894935346515039564e+05 1.260223969959614365e+01
1.395558223289315691e+01 3.893405217173398705e+05 1.260184677138536102e+01
1.396558623449379688e+01 3.891920977288209833e+05 1.260146547974359876e+01
1.397559023609443685e+01 3.890482607505918713e+05 1.260109583307005110e+01
1.398559423769507681e+01 3.889090089053674601e+05 1.260073783950885229e+01
1.399559823929571856e+01 3.887743403740499634e+05 1.260039150694872134e+01
1.400560224089635675e+01 3.886442533958872664e+05 1.260005684302269913e+01
1.401560624249699849e+01 3.885187462685785140e+05 1.259973385510780020e+01
1.402561024409763846e+01 3.883978173484278377e+05 1.259942255032478897e+01
1.403561424569828020e+01 3.882814650504400488e+05 1.259912293553784934e+01
1.404561824729892017e+01 3.881696878484626650e+05 1.259883501735437505e+01
1.405562224889956013e+01 3.880624842752774712e+05 1.259855880212466062e+01
1.406562625050020188e+01 3.879598529227293911e+05 1.259829429594171657e+01
1.407563025210084007e+01 3.878617924418083276e+05 1.259804150464096040e+01
1.408563425370148181e+01 3.877683015427744249e+05 1.259780043380007442e+01
1.409563825530212178e+01 3.876793789952276857e+05 1.259757108873871445e+01
1.410564225690276174e+01 3.875950236282224650e+05 1.259735347451837484e+01
1.411564625850340171e+01 3.875152343303326052e+05 1.259714759594212907e+01
1.412565026010404168e+01 3.874400100497553358e+05 1.259695345755450191e+01
1.413565426170468342e+01 3.873693497943629627e+05 1.259677106364123489e+01
1.414565826330532161e+01 3.873032526318064774e+05 1.259660041822920107e+01
1.415566226490596335e+01 3.872417176895498997e+05 1.259644152508614567e+01
1.416566626650660332e+01 3.871847441549713258e+05 1.259629438772065413e+01
1.417567026810724329e+01 3.871323312753864448e+05 1.259615900938191402e+01
1.418567426970788325e+01 3.870844783581364900e+05 1.259603539305967601e+01
1.419567827130852322e+01 3.870411847706109402e+05 1.259592354148406557e+01
1.420568227290916496e+01 3.870024499403193477e+05 1.259582345712554385e+01
1.421568627450980316e+01 3.869682733549078694e+05 1.259573514219474433e+01
1.422569027611044490e+01 3.869386545622250997e+05 1.259565859864246917e+01
1.423569427771108487e+01 3.869135931703249225e+05 1.259559382815951878e+01
1.424569827931172483e+01 3.868930888475269312e+05 1.259554083217672371e+01
1.425570228091236480e+01 3.868771413224084536e+05 1.259549961186480616e+01
1.426570628251300477e+01 3.868657503838548437e+05 1.259547016813439768e+01
1.427571028411364651e+01 3.868589158810481313e+05 1.259545250163595043e+01
1.428571428571428470e+01 3.868566377235035179e+05 1.228859379331972157e+01
