# freqs_THz  psd  fpsd  logpsd  flogpsd
# 
2.310924369747899387e+00 3.352688085858683567e+06 5.233216124154802412e+06 1.502527299572865616e+01 1.534118339279913634e+01
2.320928371348539354e+00 1.327511005382625153e+06 4.923199266370058060e+06 1.409881632237092930e+01 1.526809147007879375e+01
2.330932372949179765e+00 4.644695899131765589e+06 5.024530838778072968e+06 1.535123645965458117e+01 1.528599395588235232e+01
2.340936374549820176e+00 1.040883391395547614e+07 5.006775357275035232e+06 1.615816541836641562e+01 1.528313321386461965e+01
2.350940376150460143e+00 4.967028275090048090e+06 4.754513493051612750e+06 1.541833228666238220e+01 1.521506976652129062e+01
2.360944377751100109e+00 7.771413359168173745e+06 5.092652812719944865e+06 1.586596260530896352e+01 1.530429465334880135e+01
2.370948379351740520e+00 2.762433833030531649e+06 4.942227995189663954e+06 1.483162267267714363e+01 1.524244897505725049e+01
2.380952380952380931e+00 6.235799538299236447e+06 4.832876105755033903e+06 1.564581736276422319e+01 1.502739173111779714e+01
2.390956382553020898e+00 6.109457048096588813e+06 4.939495406399966218e+06 1.562534846436725999e+01 1.504785956067356167e+01
2.400960384153661753e+00 2.490367681892439723e+06 4.143500183747112751e+06 1.472794092095034024e+01 1.488057485810362301e+01
2.410964385754302164e+00 5.948952300013818778e+06 3.856160116737413220e+06 1.559872567798590914e+01 1.478861594230717458e+01
2.420968387354942131e+00 1.698015093025605427e+06 3.376636944513774477e+06 1.434497053452158433e+01 1.468538877652056485e+01
2.430972388955582097e+00 1.246402216016856255e+05 3.414502575947813690e+06 1.173318663903692993e+01 1.469815610894861280e+01
2.440976390556222508e+00 5.817508206226020120e+06 3.126466548963997047e+06 1.557638258476799287e+01 1.463365834069268523e+01
2.450980392156862919e+00 1.652886464774091030e+06 2.926792056770649739e+06 1.431803369009709037e+01 1.459315616382504288e+01
2.460984393757502886e+00 1.806287537983356044e+06 2.879890161892056931e+06 1.440678421290145295e+01 1.457205233784566367e+01
2.470988395358143297e+00 2.496658464708145708e+06 2.521002771345023066e+06 1.473046378165627068e+01 1.447300937287253575e+01
2.480992396958783708e+00 3.178955778804961592e+06 2.706481138877726160e+06 1.497206332938567108e+01 1.454475163377063218e+01
2.490996398559423675e+00 3.067403241477252450e+06 3.769256758599309251e+06 1.493634191194900929e+01 1.495854330563314427e+01
2.501000400160063641e+00 3.913037633969770279e+06 3.435821025626162998e+06 1.517982451882321548e+01 1.486803997064884442e+01
2.511004401760704496e+00 1.974446838227920467e+06 4.309523860426487401e+06 1.449579883517718137e+01 1.504249949083675197e+01
2.521008403361344907e+00 2.001191003996444168e+06 4.225041861898194999e+06 1.450925306328148778e+01 1.497681418051399049e+01
2.531012404961984874e+00 3.738277135885336902e+06 4.531326012212388217e+06 1.513413540440063976e+01 1.505446717541979140e+01
2.541016406562625285e+00 1.181517203853910044e+07 4.611466215497555211e+06 1.628489502952456647e+01 1.507671743527873609e+01
2.551020408163265696e+00 2.149715143521415070e+06 4.686701495987767354e+06 1.458084589994069802e+01 1.509843198969702271e+01
2.561024409763905219e+00 1.126361764757766202e+07 5.115498269946200773e+06 1.623708841216406285e+01 1.517033268222840725e+01
2.571028411364545629e+00 8.769855541721307673e+05 5.583785688642455265e+06 1.368424579935107488e+01 1.528700603140377190e+01
2.581032412965186040e+00 5.865784118164276704e+06 5.928161198618743569e+06 1.558464672562006470e+01 1.538357626906244491e+01
2.591036414565826451e+00 4.060498014941799454e+06 5.760466096081573516e+06 1.521681618783409817e+01 1.532174638795273580e+01
2.601040416166466418e+00 3.894991326869582292e+06 4.918096704405952245e+06 1.517520201055012485e+01 1.518232450694451074e+01
2.611044417767106829e+00 8.629802147512532771e+06 4.905625219568118453e+06 1.597073213666847558e+01 1.517632966184554100e+01
2.621048419367747684e+00 7.125608443886726163e+06 4.242703212764225900e+06 1.577920567610621383e+01 1.508156237568488223e+01
2.631052420968387207e+00 5.789321613735614344e+06 4.318330282876879908e+06 1.557152567752688022e+01 1.514220827475198305e+01
2.641056422569027617e+00 1.893631007976465393e+06 3.982997533260930330e+06 1.445400671219383959e+01 1.505210541234089305e+01
2.651060424169668028e+00 2.549108730107279960e+06 3.807055660327968653e+06 1.475125433843410683e+01 1.499324457917781217e+01
2.661064425770307995e+00 2.012528810305244289e+06 3.993464259266084526e+06 1.451490260385201125e+01 1.503169374366144950e+01
2.671068427370948406e+00 3.971475572734832764e+06 3.518254358679962344e+06 1.519464826439680927e+01 1.494708346096835250e+01
2.681072428971588817e+00 1.708883325411321130e+06 2.911115531196827069e+06 1.435135068908919287e+01 1.469538256579853019e+01
2.691076430572229228e+00 2.177123872388832737e+06 2.934939505805850960e+06 1.459351523909806581e+01 1.469940730281365404e+01
2.701080432172868750e+00 2.125137412679221015e+06 2.874493327897532843e+06 1.456934702304019780e+01 1.466008723971839700e+01
2.711084433773509161e+00 5.945485915188858286e+06 2.925573491741839796e+06 1.559814281987014439e+01 1.467819609373416867e+01
2.721088435374149572e+00 3.402493241065185983e+06 2.975315043838108890e+06 1.504001902704441385e+01 1.470005904857638512e+01
2.731092436974789983e+00 4.470813415722369100e+05 2.992923902685367968e+06 1.301049582923817205e+01 1.470438814946303374e+01
2.741096438575430394e+00 6.051385334434881806e+06 3.544435290439802222e+06 1.561579778469322655e+01 1.484212803477186604e+01
2.751100440176070805e+00 1.228723050984964008e+06 3.555874038119983859e+06 1.402148601814600504e+01 1.484723587756467289e+01
2.761104441776710772e+00 3.110990532394655980e+06 3.765863481853681151e+06 1.495045173260759519e+01 1.491411732774381704e+01
2.771108443377350739e+00 2.559685883364199661e+06 3.630055084416154772e+06 1.475539510711640290e+01 1.488781095227154161e+01
2.781112444977991149e+00 4.165173020054683555e+06 3.708188064208482392e+06 1.524226837414995472e+01 1.490828547455862996e+01
2.791116446578631560e+00 7.775508590710097924e+06 3.913948528946120758e+06 1.586648942748634994e+01 1.507211530120469689e+01
2.801120448179271527e+00 2.302950096870830748e+06 3.526588065757365897e+06 1.464970150981895536e+01 1.496140285903749501e+01
2.811124449779911938e+00 4.435021293749896809e+06 3.825081651285407133e+06 1.530504297501077282e+01 1.507965729998139892e+01
2.821128451380552349e+00 4.451593543376072310e+06 3.883495449455159716e+06 1.530877268967512350e+01 1.509672628507891545e+01
2.831132452981192316e+00 4.261956018780779094e+06 5.057639178696644492e+06 1.526523877220237146e+01 1.526030433205774273e+01
2.841136454581832727e+00 2.710446453686258290e+06 5.313878451901918277e+06 1.481262392234489589e+01 1.530728943065993519e+01
2.851140456182473137e+00 1.790420239358572988e+06 5.164094706860885955e+06 1.439796092085401646e+01 1.528564135677812530e+01
2.861144457783113548e+00 4.512152491793420166e+06 5.398368372935200110e+06 1.532228486852895877e+01 1.535390918933062565e+01
2.871148459383753515e+00 3.753542312261947896e+06 5.184347793493694626e+06 1.513821056868027704e+01 1.528511078721088445e+01
2.881152460984393926e+00 1.547526690502052382e+07 4.887799731964202598e+06 1.655475362388348515e+01 1.516514037359118561e+01
2.891156462585033893e+00 6.983805025312703103e+06 5.069747761655895039e+06 1.575910445877406474e+01 1.520013968768572354e+01
2.901160464185674304e+00 6.127887395258733071e+06 5.066424112940249033e+06 1.562836061478639849e+01 1.519890510582108156e+01
2.911164465786314270e+00 4.879960423688285053e+06 5.492483135592556559e+06 1.540064766789650363e+01 1.531579763361740731e+01
2.921168467386954681e+00 2.080794919893342303e+06 5.162877788125797175e+06 1.454826055169363563e+01 1.516786530590081128e+01
2.931172468987595092e+00 1.189564866551653948e+06 5.463627099038414657e+06 1.398909813985843797e+01 1.522531965169947732e+01
2.941176470588235059e+00 6.263384345389413647e+06 4.371227774519846775e+06 1.565023122724229587e+01 1.508911057293613034e+01
2.951180472188875914e+00 2.673886317814150825e+06 3.909091755992306862e+06 1.479904352183383232e+01 1.497078534655353899e+01
2.961184473789515881e+00 6.477069488533955067e+06 3.438338544392796699e+06 1.568377872661359618e+01 1.480127968154391915e+01
2.971188475390156292e+00 8.864936696590615902e+05 3.337735712746008299e+06 1.369502926364638284e+01 1.477789973597993090e+01
2.981192476990796258e+00 7.061784732300740667e+06 3.249913208781671245e+06 1.577020837246561413e+01 1.472116135572161610e+01
2.991196478591436669e+00 3.458874335316264071e+06 3.262934333728425205e+06 1.505645375748667369e+01 1.473149702303348363e+01
3.001200480192077080e+00 1.900308821509767789e+06 2.903614368918301072e+06 1.445752696856557762e+01 1.464085167105811003e+01
3.011204481792717047e+00 9.496020676641309401e+05 2.700498731274072547e+06 1.376379829968058566e+01 1.447672526353087186e+01
3.021208483393357458e+00 3.773329275573602878e+06 2.528378381802841090e+06 1.514346826669260260e+01 1.444529329275964002e+01
3.031212484993997425e+00 1.114747376285638427e+06 3.116250623473088257e+06 1.392413836885218181e+01 1.463762072003019021e+01
3.041216486594637836e+00 1.332797240965943551e+06 2.650673897080705501e+06 1.410279048028898963e+01 1.452018593088118159e+01
3.051220488195277802e+00 2.310864732478053775e+06 3.008761786099305376e+06 1.465313235551318449e+01 1.458929911423045311e+01
3.061224489795918213e+00 4.396143037276318064e+05 3.752990461223457009e+06 1.299365303903418933e+01 1.474104580802069897e+01
3.071228491396559068e+00 4.583745644350419752e+06 3.804981032947406173e+06 1.533802704813006201e+01 1.478390106879686350e+01
3.081232492997199035e+00 7.353088328031773679e+06 3.703744987024888396e+06 1.581063096362243137e+01 1.475210724577619992e+01
3.091236494597839002e+00 1.940440741984534077e+06 4.110816733463999815e+06 1.447842569182651218e+01 1.489872589538058278e+01
3.101240496198479413e+00 7.397841114520857111e+06 4.159430667401923332e+06 1.581669877432866578e+01 1.492939387396984330e+01
3.111244497799119824e+00 1.008682424787544087e+07 4.570261488969656639e+06 1.612674060025827671e+01 1.502791236742163328e+01
3.121248499399759790e+00 1.521498356627573958e+06 4.654081386605443433e+06 1.423520616821839724e+01 1.513068894598406722e+01
3.131252501000400201e+00 2.659732770425902214e+06 4.429132025025575422e+06 1.479373621346531031e+01 1.506012902899421846e+01
3.141256502601040612e+00 5.592536587115867063e+06 3.970887073730053846e+06 1.553694351450041111e+01 1.495496201871691611e+01
3.151260504201680579e+00 1.867550514283101773e+06 4.076854257612310350e+06 1.444013824477086594e+01 1.499772986156915522e+01
3.161264505802320546e+00 6.830003769723116420e+06 3.648123757250683382e+06 1.573683578348285472e+01 1.490548459671260062e+01
3.171268507402960957e+00 1.361633177721288288e+06 3.525118254331597127e+06 1.412419540322095735e+01 1.489239062935095248e+01
3.181272509003601812e+00 2.109302666971873958e+06 3.525157764633106999e+06 1.456186796124174165e+01 1.489241659366395076e+01
3.191276510604241778e+00 2.312393863781035878e+06 3.458139493955050129e+06 1.465379385057209305e+01 1.486290907585159182e+01
3.201280512204882189e+00 3.106079764689356554e+06 3.343957181603726000e+06 1.494887196320112466e+01 1.483978560294988824e+01
3.211284513805522600e+00 2.681805610542956274e+06 3.490098588265878148e+06 1.480200086090653855e+01 1.489623990220118444e+01
3.221288515406162567e+00 8.733763715765494853e+06 3.144331825106885750e+06 1.598270695928013829e+01 1.482224940520823253e+01
3.231292517006802534e+00 1.521932969944178127e+06 3.181963487832971383e+06 1.423549177566139434e+01 1.484638059715976866e+01
3.241296518607442945e+00 1.922531792967278278e+06 3.640672036885611713e+06 1.446915351752937262e+01 1.495742309948519022e+01
3.251300520208083356e+00 4.336531151251304895e+06 3.811355684141701087e+06 1.528258531258166641e+01 1.501145918240712618e+01
3.261304521808723322e+00 3.475105987566776108e+06 3.985711503786755260e+06 1.506113553653512938e+01 1.505517407204596303e+01
3.271308523409363733e+00 3.026569374974197242e+06 4.814452127451781183e+06 1.492294031656039621e+01 1.518985004423271867e+01
3.281312525010004144e+00 1.775581467708226992e+06 4.059732359203221276e+06 1.438963851468785649e+01 1.491649713301699975e+01
3.291316526610644111e+00 7.155096706550914794e+06 4.082790441649425775e+06 1.578333548682137888e+01 1.493050998187902678e+01
3.301320528211284522e+00 4.189913983598026447e+06 4.521162425579629838e+06 1.524819076271337970e+01 1.504461022975537787e+01
3.311324529811924933e+00 5.023993780784958042e+06 4.716888747145384550e+06 1.542973574922832292e+01 1.508125694971131203e+01
3.321328531412564899e+00 1.179795247085823491e+07 4.771646721133833751e+06 1.628343655496086484e+01 1.509578833786766516e+01
3.331332533013205310e+00 4.318462650313455379e+05 4.888594680959793739e+06 1.297582493590721420e+01 1.512798863313832243e+01
3.341336534613845721e+00 1.775571876852419460e+06 4.796901975887482986e+06 1.438963311314369520e+01 1.505167532815071141e+01
3.351340536214486132e+00 6.744623616199512966e+06 4.587574056418776512e+06 1.572425624416923462e+01 1.501637232473337313e+01
3.361344537815125655e+00 6.489520688474614173e+06 4.413883029476654716e+06 1.568569923209695105e+01 1.496102630107918330e+01
3.371348539415766066e+00 4.077443701439722907e+06 4.378101614499502815e+06 1.522098080625500316e+01 1.495360972661726073e+01
3.381352541016406477e+00 4.312996933059762232e+06 3.575727087872730568e+06 1.527714356453762434e+01 1.482826907469000766e+01
3.391356542617046443e+00 7.669617119128148770e+05 3.566832549866366666e+06 1.355019215982413350e+01 1.480491365093994638e+01
3.401360544217687298e+00 4.852489592395126820e+06 3.525479363485095557e+06 1.539500244923065253e+01 1.477800722996937921e+01
3.411364545818327709e+00 2.279312687234689016e+06 3.778357679824721999e+06 1.463938450251730217e+01 1.480939897032534347e+01
3.421368547418967676e+00 4.630398216036288068e+06 3.698116549853033852e+06 1.534815343014717470e+01 1.479610839276950962e+01
3.431372549019607643e+00 2.971832677963742055e+06 3.700100996394813526e+06 1.490468938376107033e+01 1.479659378352535093e+01
3.441376550620248054e+00 3.340063469613390043e+05 3.405632748509028926e+06 1.271891527465654548e+01 1.467019503644908163e+01
3.451380552220888465e+00 1.320686826658432838e+06 3.599847860976411030e+06 1.409366248246744746e+01 1.479121104061438174e+01
3.461384553821528431e+00 9.526285095935404301e+06 3.527251611016142182e+06 1.606956538808483614e+01 1.477486514039823895e+01
3.471388555422168842e+00 5.606868258786043152e+06 3.604497749594098888e+06 1.553950287898280891e+01 1.480366932035771832e+01
3.481392557022809253e+00 4.099272613399306778e+06 3.536955551455103327e+06 1.522632010456925578e+01 1.478776990554658077e+01
3.491396558623449220e+00 1.073846206316136289e+06 3.620205422270988580e+06 1.388675734669869399e+01 1.481218884678262526e+01
3.501400560224089187e+00 2.903327949054016732e+06 3.723488427222792991e+06 1.488136820564244367e+01 1.494691056553382147e+01
3.511404561824730042e+00 4.053930842832166702e+06 4.253041295812120661e+06 1.521519754685305692e+01 1.510039860391509059e+01
3.521408563425370453e+00 3.129020211592210457e+06 3.432762046800021548e+06 1.495623048207157879e+01 1.483305352570200242e+01
3.531412565026010419e+00 3.887434036507337820e+06 4.492711235453945585e+06 1.517325986722465991e+01 1.493530487519485384e+01
3.541416566626650830e+00 3.887581256938482635e+06 4.372231753204989247e+06 1.517329773735754195e+01 1.489980307206541177e+01
3.551420568227291241e+00 1.470119401431182167e+06 4.381910200195539743e+06 1.420085418091969842e+01 1.490839667063443130e+01
3.561424569827931208e+00 7.145768381141039543e+06 4.450400708182959817e+06 1.578203090466139180e+01 1.492937029702567386e+01
3.571428571428571175e+00 5.032133568023106782e+05 4.477998803134107031e+06 1.312876952774087158e+01 1.493593518598475356e+01
3.581432573029211586e+00 1.726630933397921175e+07 4.748273531590347178e+06 1.666426772340416917e+01 1.499665369343582810e+01
3.591436574629851997e+00 2.773998308660790324e+06 4.850990870179886930e+06 1.483580027014540548e+01 1.501984892673182514e+01
3.601440576230491963e+00 1.180309123212184059e+06 4.902779908643024974e+06 1.398128693095789110e+01 1.503228049042639469e+01
3.611444577831132374e+00 3.656723536915645935e+06 5.113951394231021404e+06 1.511207809594613316e+01 1.511844550441080592e+01
3.621448579431772785e+00 4.357509887294777669e+06 4.780114442462967709e+06 1.528741132540294778e+01 1.505286915971108108e+01
3.631452581032412752e+00 6.102042224610853009e+06 4.950117034893021919e+06 1.562413406403337746e+01 1.519386897151143145e+01
3.641456582633052719e+00 5.017324760992272757e+06 4.106200219901405741e+06 1.542840743348063981e+01 1.512374035521031601e+01
3.651460584233693130e+00 4.457260680033002049e+06 4.095513676106476225e+06 1.531004493799779809e+01 1.511980395067285166e+01
3.661464585834333541e+00 3.793005742899137549e+06 4.879222337488465942e+06 1.514866933474822730e+01 1.531223292340459530e+01
3.671468587434973507e+00 3.473561911692447029e+06 5.021642684314971790e+06 1.506069111296441676e+01 1.534464846100188673e+01
3.681472589035614806e+00 2.373241873532914091e+06 5.639272026710134931e+06 1.467976745754473988e+01 1.543007275294091230e+01
3.691476590636254773e+00 7.983224369071443565e+06 5.301967627512302250e+06 1.589285294409185489e+01 1.534492532801103515e+01
3.701480592236895184e+00 2.656446326916562393e+06 5.133563686123242602e+06 1.479249982023332244e+01 1.530303611972274425e+01
3.711484593837535151e+00 9.801104398414073512e+06 5.127755979869049974e+06 1.609800563100706228e+01 1.530172371534147935e+01
3.721488595438175562e+00 5.223347352007213049e+06 5.298922701497914270e+06 1.546864900951637267e+01 1.533836550961563283e+01
3.731492597038815973e+00 1.115143265364156663e+07 5.293317254657537676e+06 1.622707853673221834e+01 1.533673726879915300e+01
3.741496598639455939e+00 2.391693833434675355e+06 5.203385368726294488e+06 1.468751238980472706e+01 1.528771131856268362e+01
3.751500600240096350e+00 3.164881405712618958e+06 4.719610600617222488e+06 1.496762614230943989e+01 1.518785889597808314e+01
3.761504601840736317e+00 4.393375911236906424e+06 4.984249811853148974e+06 1.529560848980389132e+01 1.525512733630490914e+01
3.771508603441376728e+00 5.675839680816642009e+06 4.620233670255126432e+06 1.555172907176391739e+01 1.520738486803750078e+01
3.781512605042016695e+00 3.411901996448293328e+06 4.224472095943496563e+06 1.504278046398314928e+01 1.504443623508376504e+01
3.791516606642657106e+00 1.383991128289246932e+06 3.421156641518924385e+06 1.414048200494357488e+01 1.490151128752724574e+01
3.801520608243297517e+00 2.661701919871637132e+06 3.488509350542918779e+06 1.479447629566126565e+01 1.492604338586546397e+01
3.811524609843937483e+00 5.567477650511753745e+06 3.276036736192399170e+06 1.553245266382841372e+01 1.480411238059764578e+01
3.821528611444577894e+00 5.796926840835838579e+06 3.285227170852556359e+06 1.557283848006556326e+01 1.480618056009060446e+01
3.831532613045217861e+00 8.699700345792851876e+05 2.917023346412098967e+06 1.367621404702527599e+01 1.469251301423494382e+01
3.841536614645858272e+00 2.314962654971271753e+06 2.712100994612399489e+06 1.465490411361048295e+01 1.459425972807189531e+01
3.851540616246498239e+00 3.132573632698608097e+06 2.773498282776704989e+06 1.495736547152513474e+01 1.463038922246091644e+01
3.861544617847138650e+00 8.276826478569034953e+05 2.575381525285681244e+06 1.362638508436341489e+01 1.447512459394648054e+01
3.871548619447779060e+00 4.494470692498641089e+06 2.337874417424721643e+06 1.531835846422644742e+01 1.441753573231866881e+01
3.881552621048419027e+00 1.625597611971604405e+06 2.275096027146771085e+06 1.430138606735168949e+01 1.440600480414873630e+01
3.891556622649059438e+00 1.157756126651604893e+06 2.520822108267477714e+06 1.396199431618959252e+01 1.453443117094381343e+01
3.901560624249700293e+00 2.059361298096601153e+06 2.538132363436519168e+06 1.453790644322282155e+01 1.454161708481848159e+01
3.911564625850340704e+00 4.824175874703811714e+05 3.294531135470904876e+06 1.308656538200246011e+01 1.465947102202164842e+01
3.921568627450980227e+00 2.954899464041201398e+06 4.095032287235728465e+06 1.489897518592248105e+01 1.488259288138723946e+01
3.931572629051621082e+00 5.106364547778380103e+06 4.102841473404291552e+06 1.544599827019629323e+01 1.488431399544051636e+01
3.941576630652261048e+00 3.572956926907058340e+06 4.113063144312716089e+06 1.508890408177112974e+01 1.489039401599338674e+01
3.951580632252901459e+00 2.505375461830725428e+06 4.247457118436501361e+06 1.473394916623183981e+01 1.496519519240613150e+01
3.961584633853541426e+00 1.145296012507685274e+07 4.160575428694254253e+06 1.625375878075996638e+01 1.490848960153856417e+01
3.971588635454182281e+00 9.633195317269966006e+06 4.251923963569796644e+06 1.608072553738492516e+01 1.501084186901030648e+01
3.981592637054822248e+00 4.580371740352832712e+06 4.138188068501760717e+06 1.533729071881248807e+01 1.496078724476018174e+01
3.991596638655461771e+00 1.738035991964268265e+06 4.658793467473948374e+06 1.436826629343324946e+01 1.502916102006176935e+01
4.001600640256102182e+00 2.636089842013242189e+06 4.354981749875538051e+06 1.478480725672981855e+01 1.478019649794840795e+01
4.011604641856742148e+00 1.103662710931882029e+06 4.453945759716360830e+06 1.391414494367957033e+01 1.481299845209620081e+01
4.021608643457383003e+00 1.487251471101347590e+06 3.772230112233858556e+06 1.421244032419160064e+01 1.471631679376427115e+01
4.031612645058022970e+00 1.703804618292808067e+06 3.310941639851025771e+06 1.434837431917108042e+01 1.464830708230721079e+01
4.041616646658663825e+00 1.083302393647245318e+07 3.338668503361565527e+06 1.619810979851378363e+01 1.465416747309652656e+01
4.051620648259303792e+00 2.310280333245426009e+05 3.776020366596098058e+06 1.235029433852414193e+01 1.477476223234872776e+01
4.061624649859943759e+00 3.593979570079772267e+06 4.006065569285941776e+06 1.509477066185755767e+01 1.483593638061021913e+01
4.071628651460583725e+00 3.954088002769330051e+06 4.050320115164625924e+06 1.519026053910875973e+01 1.486915370827193250e+01
4.081632653061223692e+00 4.559022121058802120e+06 4.361091104987896048e+06 1.533261871135726651e+01 1.497765140139386730e+01
4.091636654661864547e+00 4.885367238968768157e+06 4.348334112541696988e+06 1.540175501749495091e+01 1.496983766272305338e+01
4.101640656262504514e+00 6.548906487544125877e+06 3.541508594356888440e+06 1.569480864520744312e+01 1.481431905477361077e+01
4.111644657863145369e+00 5.166587071601533331e+06 3.774936196819877252e+06 1.545772288760622182e+01 1.504108110528026643e+01
4.121648659463786224e+00 1.590462715597399045e+06 3.533419617371324915e+06 1.427953554795843694e+01 1.491889792595812558e+01
4.131652661064426191e+00 4.905732359157313593e+06 3.633994819022944663e+06 1.540591494853286569e+01 1.494132506761830115e+01
4.141656662665066158e+00 1.563477701384613058e+06 3.485597062644584104e+06 1.426242319379215395e+01 1.490102953831961230e+01
4.151660664265706124e+00 1.957943236439571483e+06 3.295867125029178802e+06 1.448740511106991136e+01 1.485037328225218367e+01
4.161664665866346979e+00 2.798731660417426378e+06 2.824489908503096551e+06 1.484467689409736657e+01 1.470773195328516536e+01
4.171668667466986946e+00 9.372971961456849240e+05 3.173600161113908049e+06 1.375075568931399772e+01 1.475825627158906883e+01
4.181672669067627801e+00 5.060415220937160775e+06 3.470039773259245791e+06 1.543695909737070160e+01 1.485964003528070165e+01
4.191676670668267768e+00 2.926646800896834116e+06 3.579549983339065220e+06 1.488936788907168918e+01 1.487960174362903132e+01
4.201680672268907735e+00 2.798337925199307967e+06 3.495953644365222659e+06 1.484453620075319868e+01 1.479895660104313038e+01
4.211684673869547701e+00 1.363757105757216224e+06 3.640064744082998950e+06 1.412575402657026480e+01 1.485287714072262411e+01
4.221688675470187668e+00 9.006799850320465863e+06 3.800447330593653489e+06 1.601349038894914045e+01 1.489731358081671075e+01
4.231692677070828523e+00 4.851298449196111411e+06 4.181918486835252494e+06 1.539475694856639798e+01 1.505190800298270126e+01
4.241696678671468490e+00 6.110344670035325922e+06 3.908209029578350950e+06 1.562549374036449379e+01 1.496974450960843228e+01
4.251700680272109345e+00 6.439179726723427884e+05 3.927955023882299662e+06 1.337532662534724004e+01 1.497625284627938314e+01
4.261704681872749312e+00 3.543165333335109521e+06 4.254551508682804182e+06 1.508053104754436546e+01 1.505133005942951030e+01
4.271708683473389279e+00 4.562940112034622580e+06 4.584372232497108169e+06 1.533347773513233392e+01 1.516928915999211114e+01
4.281712685074029245e+00 5.133479914803279564e+06 3.887176478097065352e+06 1.545129433313987377e+01 1.499591933584025583e+01
4.291716686674669212e+00 2.049611191111241002e+06 3.577612222271650564e+06 1.453316067025374814e+01 1.488588461789265693e+01
4.301720688275310067e+00 3.143852738240266684e+06 3.135223213013238739e+06 1.496095959245215212e+01 1.474119384680886391e+01
4.311724689875950034e+00 6.390899258004861884e+06 3.284703398145054933e+06 1.567038554540457440e+01 1.485646197579872130e+01
4.321728691476590889e+00 4.991785067714560777e+06 3.459538700846354011e+06 1.542330413275885093e+01 1.489587936654266898e+01
4.331732693077230856e+00 1.337646551919991383e+06 3.138492647987704724e+06 1.410642232327874268e+01 1.476069595151726865e+01
4.341736694677870823e+00 1.446091635116548976e+06 3.202660058516944293e+06 1.418437505114285635e+01 1.477240784438339638e+01
4.351740696278511678e+00 1.244065568192796782e+06 3.255151134953075089e+06 1.403389525844274743e+01 1.479497124067054514e+01
4.361744697879151644e+00 2.288200009122315329e+06 3.180280077676573303e+06 1.464327604423565887e+01 1.476735624079284648e+01
4.371748699479792499e+00 5.466353663049399853e+06 3.061015118060144596e+06 1.551412234572783078e+01 1.474646864010267855e+01
4.381752701080432466e+00 1.031433530589485425e+06 2.647661348316075280e+06 1.384646016985288419e+01 1.452667648554518109e+01
4.391756702681072433e+00 5.839321430624917150e+06 2.575227622761194129e+06 1.558012515466729120e+01 1.444436032278200344e+01
4.401760704281713288e+00 2.627013031908678357e+06 2.864955288621661253e+06 1.478135802941238808e+01 1.455021130689405773e+01
4.411764705882353255e+00 2.320271108198749367e+06 3.014501882325096987e+06 1.465719459379746681e+01 1.462680701178912201e+01
4.421768707482993221e+00 5.078984702224149369e+06 2.946423537659600843e+06 1.544062193781273962e+01 1.459076947625223220e+01
4.431772709083633188e+00 4.448936005297989468e+05 2.546116314780405257e+06 1.300559043262639491e+01 1.444190211725901030e+01
4.441776710684274043e+00 5.408755708162947558e+05 3.218430395973661449e+06 1.320094453288377245e+01 1.463285466130274948e+01
4.451780712284914010e+00 4.633095959581684321e+06 3.235951097965936176e+06 1.534873587637545889e+01 1.463580667790275669e+01
4.461784713885553977e+00 2.889078098930590320e+06 3.025927814903441817e+06 1.487644801228844749e+01 1.444349139697541240e+01
4.471788715486194832e+00 1.539338217801861931e+06 2.973643972565395292e+06 1.424686315332988329e+01 1.441759647086031570e+01
4.481792717086834799e+00 1.062974211378245847e+06 2.593242588366076816e+06 1.387658139680237390e+01 1.425973064461888029e+01
4.491796718687474765e+00 8.426888423715306446e+06 2.596170100366684143e+06 1.594693815433401340e+01 1.426608365027849068e+01
4.501800720288114732e+00 6.032049152539935894e+06 2.715937564869631547e+06 1.561259733726735455e+01 1.437828707124143257e+01
4.511804721888755587e+00 3.167569182212433661e+05 2.685169380523703527e+06 1.266588993921161865e+01 1.437139105272527040e+01
4.521808723489395554e+00 1.745148842480237829e+06 2.612537394477578346e+06 1.437235040653139961e+01 1.434196259978764054e+01
4.531812725090035521e+00 8.945694760316424072e+05 2.561984063470008317e+06 1.370409784915692697e+01 1.430121324892776968e+01
4.541816726690676376e+00 4.770962325364798889e+05 2.629913303000824526e+06 1.307547349488211630e+01 1.434960999464741782e+01
4.551820728291316343e+00 1.858317680348717840e+06 1.974617471398621565e+06 1.443518216347613681e+01 1.417381937551114035e+01
4.561824729891956309e+00 4.294645931776476093e+06 1.934168694614186883e+06 1.527287967269768920e+01 1.416685354335801073e+01
4.571828731492597164e+00 2.090126252423212398e+06 2.113198249034726061e+06 1.455273502997450841e+01 1.434653173075506238e+01
4.581832733093237131e+00 9.832515767185944133e+05 2.063573150384572567e+06 1.379862029387130562e+01 1.431242950247811052e+01
4.591836734693877986e+00 1.810195846217221580e+06 2.252596205270180013e+06 1.440894559971851585e+01 1.442163505394135825e+01
4.601840736294517953e+00 1.218634276091078063e+06 2.490895080890067387e+06 1.401324134383496656e+01 1.459171848162794305e+01
4.611844737895158808e+00 5.587112607911148109e+06 2.394065952890811488e+06 1.553597318358292512e+01 1.451432257920632551e+01
4.621848739495798775e+00 2.286082016847177409e+06 2.671221908935815096e+06 1.464235000057920111e+01 1.456308872339175409e+01
