# ck  ck_std  L0(P*)  L0_std(P*)  kappa(P*)  kappa_std(P*)
# 
2.597494765875188352e-04 1.502721698442523006e-02 1.579502468664908932e+01 9.805762855406043865e-01 9.415146690543594321e-01 9.232269569633151374e-01
1.003468323838888759e-02 1.502721698442523006e-02 1.581509405312586836e+01 9.810367581114363134e-01 9.606011582310285402e-01 9.423850461090590436e-01
6.235474626357299759e-03 1.502721698442523006e-02 1.582756500237858432e+01 9.814970146500624493e-01 9.726557765621172136e-01 9.546587409778561906e-01
2.164382145697231127e-02 1.502721698442523006e-02 1.587085264529252981e+01 9.819570554602542467e-01 1.015684336186610581e+00 9.973584000389070781e-01
-8.382867402204048288e-03 1.502721698442523006e-02 1.585408691048812102e+01 9.824168808450721713e-01 9.987975968138833593e-01 9.812356196574493206e-01
-3.151884129133239888e-03 1.502721698442523006e-02 1.584778314222985429e+01 9.828764911068678112e-01 9.925212114500433502e-01 9.755257656591562743e-01
1.480907581671950246e-02 1.502721698442523006e-02 1.587740129386329357e+01 9.833358865472859867e-01 1.022357522290276766e+00 1.005320840549595918e+00
-1.122695574327644413e-02 1.502721698442523006e-02 1.585494738237673928e+01 9.837950674672671925e-01 9.996574039352389418e-01 9.834580231486215185e-01
-1.271668875984040444e-02 1.502721698442523006e-02 1.582951400485706017e+01 9.842540341670501514e-01 9.745533336524032642e-01 9.592080501583251095e-01
-1.253568192112233977e-02 1.502721698442523006e-02 1.580444264101481622e+01 9.847127869461738126e-01 9.504236978043931749e-01 9.358943682446521084e-01
3.727229876695706268e-02 1.502721698442523006e-02 1.587898723854873140e+01 9.851713261034796831e-01 1.023980211176659827e+00 1.008795942548631031e+00
-5.637297146920960088e-03 1.502721698442523006e-02 1.586771264425489036e+01 9.856296519371140485e-01 1.012500088204340232e+00 9.979501095231412267e-01
-1.504200789245851988e-02 1.502721698442523006e-02 1.583762862846997166e+01 9.860877647445305261e-01 9.824936398734034348e-01 9.688249572184821634e-01
3.327835117620824013e-02 1.502721698442523006e-02 1.590418533082238639e+01 9.865456648224919523e-01 1.050110391790231912e+00 1.035981854605701802e+00
4.742108136091450696e-03 1.502721698442523006e-02 1.591366954709457104e+01 9.870033524670727143e-01 1.060117244423039784e+00 1.046339274253695217e+00
-7.688149092005720775e-03 1.502721698442523006e-02 1.589829324891055862e+01 9.874608279736611927e-01 1.043941247744012202e+00 1.030851088853159236e+00
-1.656509466104122419e-02 1.502721698442523006e-02 1.586516305958847539e+01 9.879180916369618703e-01 1.009921921528411870e+00 9.977201374186821514e-01
-1.583147309867529925e-02 1.502721698442523006e-02 1.583350011339112484e+01 9.883751437509973314e-01 9.784457616789461465e-01 9.670714703519823763e-01
-5.147952430288862610e-03 1.502721698442523006e-02 1.582320420853054799e+01 9.888319846091107035e-01 9.684234600722770869e-01 9.576080919652917300e-01
-6.322904858632934569e-03 1.502721698442523006e-02 1.581055839881328140e+01 9.892886145039679890e-01 9.562540693436664130e-01 9.460112633747769229e-01
3.477051130656780287e-02 1.502721698442523006e-02 1.588009942142641862e+01 9.897450337275598420e-01 1.025119697976017319e+00 1.014607130048059247e+00
-7.147731075400536559e-03 1.502721698442523006e-02 1.586580395927561682e+01 9.902012425712040100e-01 1.010569387630205318e+00 1.000667063335850093e+00
-1.371650635011984962e-02 1.502721698442523006e-02 1.583837094657537747e+01 9.906572413255476661e-01 9.832232334524865225e-01 9.740372160592252193e-01
-1.250952560124625121e-02 1.502721698442523006e-02 1.581335189537288599e+01 9.911130302805691850e-01 9.589290963963450487e-01 9.504071225535896117e-01
-1.963250911099556281e-02 1.502721698442523006e-02 1.577408687715089641e+01 9.915686097255803633e-01 9.220063576134506222e-01 9.142325621769155086e-01
2.661416619868258934e-03 1.502721698442523006e-02 1.577940971039063456e+01 9.920239799492290844e-01 9.269271283037419096e-01 9.195339389427877874e-01
7.354750545717619707e-03 1.502721698442523006e-02 1.579411921148206943e+01 9.924791412395005397e-01 9.406625367526857406e-01 9.335879466724756881e-01
-2.184127638040938083e-02 1.502721698442523006e-02 1.575043665872125231e+01 9.929340938837201147e-01 9.004565392685727199e-01 8.940939979003107441e-01
2.380990310991914702e-02 1.502721698442523006e-02 1.579805646494109084e+01 9.933888381685553881e-01 9.443734642163957860e-01 9.381300584151393007e-01
9.430715186661725244e-03 1.502721698442523006e-02 1.581691789531441472e+01 9.938433743800177966e-01 9.623547417935245374e-01 9.564298839346871972e-01
1.933812391546664566e-02 1.502721698442523006e-02 1.585559414314534976e+01 9.942977028034652998e-01 1.000304152249329226e+00 9.946001206862757904e-01
-2.901940645154778634e-02 1.502721698442523006e-02 1.579755533024225400e+01 9.947518237236040450e-01 9.439003244680905791e-01 9.389465691779347312e-01
-3.138569267392063693e-03 1.502721698442523006e-02 1.579127819170746960e+01 9.952057374244906995e-01 9.379938885207208532e-01 9.334968995249295354e-01
-1.290917516831757358e-02 1.502721698442523006e-02 1.576545984137083423e+01 9.956594441895342262e-01 9.140863878289726685e-01 9.101187448470140495e-01
-1.993855717298406542e-03 1.502721698442523006e-02 1.576147212993623725e+01 9.961129443014984375e-01 9.104485332658515118e-01 9.069095691064281706e-01
1.640145687553948989e-02 1.502721698442523006e-02 1.579427504368731761e+01 9.965662380425036604e-01 9.408091336921476922e-01 9.375786190796104869e-01
1.595715846663963225e-02 1.502721698442523006e-02 1.582618936062059589e+01 9.970193256940289572e-01 9.713186705600158621e-01 9.684234859557676600e-01
-1.423231171661472338e-02 1.502721698442523006e-02 1.579772473718736592e+01 9.974722075369137908e-01 9.440602412836761603e-01 9.416738529210599840e-01
-5.501636930413961006e-03 1.502721698442523006e-02 1.578672146332653625e+01 9.979248838513609110e-01 9.337294285195689714e-01 9.317918315039884769e-01
-5.909540224046878724e-03 1.502721698442523006e-02 1.577490238287844093e+01 9.983773549169372430e-01 9.227585657522516804e-01 9.212612561026796154e-01
8.442549311408335463e-03 1.502721698442523006e-02 1.579178748150125600e+01 9.988296210125768848e-01 9.384717209020277950e-01 9.373733533195932610e-01
-2.437648538646253887e-02 1.502721698442523006e-02 1.574303451072833226e+01 9.992816824165826617e-01 8.938158347637904511e-01 8.931737911333428315e-01
5.594505824283361670e-03 1.502721698442523006e-02 1.575422352237690049e+01 9.997335394066281244e-01 9.038729099930270516e-01 9.036320634810975916e-01
1.099099816085273573e-02 1.502721698442523006e-02 1.577620551869860677e+01 1.000185192259759548e+00 9.239618293303049068e-01 9.241329399094102559e-01
1.044390213294128962e-03 1.502721698442523006e-02 1.577829429912519643e+01 1.000636641252397929e+00 9.258937997428845490e-01 9.264832619311403894e-01
-9.940815617929848330e-03 1.502721698442523006e-02 1.575841266788933837e+01 1.001087886660341209e+00 9.076673072298477862e-01 9.086547463854109941e-01
-5.082734740183529262e-03 1.502721698442523006e-02 1.574824719840897203e+01 1.001538928758765934e+00 8.984871821142906834e-01 8.998698898782289124e-01
-1.335513552242392939e-02 1.502721698442523006e-02 1.572153692736412367e+01 1.001989767822229149e+00 8.748060189969960598e-01 8.765466798642888024e-01
-2.480568705061491838e-02 1.502721698442523006e-02 1.567192555326289494e+01 1.002440404124670392e+00 8.324646804794552102e-01 8.344962307193397599e-01
2.200490920284821350e-02 1.502721698442523006e-02 1.571593537166859278e+01 1.002890837939414359e+00 8.699194433489657596e-01 8.724342394800332912e-01
-8.403531126150077038e-03 1.502721698442523006e-02 1.569912830941629167e+01 1.003341069539171571e+00 8.554208339181971210e-01 8.582788544095739658e-01
-2.660178140539289429e-02 1.502721698442523006e-02 1.564592474660550536e+01 1.003791099196041259e+00 8.110988947718877906e-01 8.141738511397674793e-01
-8.364639616957941434e-03 1.502721698442523006e-02 1.562919546737158782e+01 1.004240927181512921e+00 7.976426652158523645e-01 8.010254096759007458e-01
1.381576816995077998e-02 1.502721698442523006e-02 1.565682700371148783e+01 1.004690553766468541e+00 8.199900824013726108e-01 8.238362899708472353e-01
1.187409690031122900e-02 1.502721698442523006e-02 1.568057519751210904e+01 1.005139979221183477e+00 8.396964347789025451e-01 8.440124570057678799e-01
-2.373987058497049364e-03 1.502721698442523006e-02 1.567582722339511392e+01 1.005589203815330013e+00 8.357190276255213046e-01 8.403900316032698603e-01
-8.781956115003748762e-04 1.502721698442523006e-02 1.567407083217211294e+01 1.006038227817977804e+00 8.342524663651852412e-01 8.392898728148079357e-01
1.526135122588758450e-04 1.502721698442523006e-02 1.567437605919663213e+01 1.006487051497596541e+00 8.345071416281009125e-01 8.399206324309544947e-01
5.829336779991461243e-03 1.502721698442523006e-02 1.568603473275661386e+01 1.006935675122057283e+00 8.442933240807398709e-01 8.501490682842858249e-01
7.273560277142881655e-03 1.502721698442523006e-02 1.570058185331090073e+01 1.007384098958635343e+00 8.566651297488863115e-01 8.629908298413642154e-01
3.439394911925221232e-02 1.502721698442523006e-02 1.576936975154940512e+01 1.007832323274010511e+00 9.176673796169562136e-01 9.248548471921302916e-01
2.160783997282349211e-02 1.502721698442523006e-02 1.581258543149505158e+01 1.008280348334270382e+00 9.581943934801437912e-01 9.661285768301043353e-01
3.577716570016338266e-03 1.502721698442523006e-02 1.581974086463508300e+01 1.008728174404911693e+00 9.650752778934826859e-01 9.734986232328056710e-01
1.455974340455689839e-02 1.502721698442523006e-02 1.584886035144419836e+01 1.009175801750841650e+00 9.935909405020041385e-01 1.002707933993482792e+00
-3.842862604899700048e-03 1.502721698442523006e-02 1.584117462623439820e+01 1.009623230636380598e+00 9.859837444183385813e-01 9.954720933945984118e-01
-2.964506638175388661e-02 1.502721698442523006e-02 1.578188449347089062e+01 1.010070461325263125e+00 9.292239127268819843e-01 9.385816262025077350e-01
-8.692126590867828295e-03 1.502721698442523006e-02 1.576450024028915564e+01 1.010517494080640954e+00 9.132096502688973327e-01 9.228143273599846985e-01
-1.201075969291835917e-02 1.502721698442523006e-02 1.574047872090331879e+01 1.010964329165082942e+00 8.915343460925330143e-01 9.013094221250685933e-01
5.607552444743779153e-03 1.502721698442523006e-02 1.575169382579280608e+01 1.011410966840578851e+00 9.015892754492320638e-01 9.118772807752046905e-01
-1.683589242913821268e-02 1.502721698442523006e-02 1.571802204093452815e+01 1.011857407368539574e+00 8.717365727299137834e-01 8.820731083908268655e-01
-8.825260713640336197e-04 1.502721698442523006e-02 1.571625698879180177e+01 1.012303651009799799e+00 8.701992693337613494e-01 8.809058974526267072e-01
-2.757475909110834733e-02 1.502721698442523006e-02 1.566110747060958630e+01 1.012749698024619782e+00 8.235075456276185202e-01 8.340070181553665973e-01
1.405699090205110059e-02 1.502721698442523006e-02 1.568922145241368682e+01 1.013195548672686686e+00 8.469881417466075257e-01 8.581646149962133263e-01
3.532758463733737253e-02 1.502721698442523006e-02 1.575987662168836323e+01 1.013641203213116571e+00 9.089970633457863380e-01 9.213968770070124492e-01
2.978872593501290245e-03 1.502721698442523006e-02 1.576583436687536732e+01 1.014086661904456177e+00 9.144288006117187173e-01 9.273100499616334647e-01
-5.763969595059770202e-04 1.502721698442523006e-02 1.576468157295635564e+01 1.014531925004684698e+00 9.133752600252690312e-01 9.266483608050906096e-01
1.314311522500360117e-02 1.502721698442523006e-02 1.579096780340636386e+01 1.014976992771215114e+00 9.377027913701273532e-01 9.517467592980261015e-01
-1.576867385887692485e-02 1.502721698442523006e-02 1.575943045568860867e+01 1.015421865460896633e+00 9.085915902231316288e-01 9.226037674864548954e-01
8.388517348652570205e-03 1.502721698442523006e-02 1.577620749038591441e+01 1.015866543330016025e+00 9.239636510959124971e-01 9.386237604013856206e-01
-2.301895189554561266e-02 1.502721698442523006e-02 1.573016958659482256e+01 1.016311026634299175e+00 8.823906117522557491e-01 8.967833085224022893e-01
8.334650397816513109e-04 1.502721698442523006e-02 1.573183651667438454e+01 1.016755315628913525e+00 8.838627218163077615e-01 8.986721206929706440e-01
-1.503648069988569071e-02 1.502721698442523006e-02 1.570176355527461354e+01 1.017199410568468299e+00 8.576780509825884247e-01 8.724296079170015261e-01
-2.480484413338519909e-03 1.502721698442523006e-02 1.569680258644793724e+01 1.017643311707018272e+00 8.534336737249066385e-01 8.684910700517008975e-01
-1.825793072402735751e-03 1.502721698442523006e-02 1.569315100030313204e+01 1.018087019298063556e+00 8.503229701040744271e-01 8.657027780739335876e-01
-5.475730017943054861e-03 1.502721698442523006e-02 1.568219954026724494e+01 1.018530533594552479e+00 8.410614979643549205e-01 8.566468163074679731e-01
-6.155027033559059592e-03 1.502721698442523006e-02 1.566988948620012678e+01 1.018973854848882699e+00 8.307714509120390778e-01 8.465343878342398432e-01
-3.381913424431230893e-03 1.502721698442523006e-02 1.566312565935126599e+01 1.019416983312903202e+00 8.251712175221462831e-01 8.411935532830617790e-01
9.166889403179128218e-03 1.502721698442523006e-02 1.568145943815762422e+01 1.019859919237915857e+00 8.404392568647687245e-01 8.571303126304770093e-01
-1.402162959049068659e-02 1.502721698442523006e-02 1.565341617897664150e+01 1.020302662874676747e+00 8.171980042973738811e-01 8.337892998804821154e-01
-3.063134071543828149e-02 1.502721698442523006e-02 1.559215349754576607e+01 1.020745214473398388e+00 7.686369407692337230e-01 7.845824789576683056e-01
2.096636684024137925e-03 1.502721698442523006e-02 1.559634677091381505e+01 1.021187574283751509e+00 7.718668127179580951e-01 7.882207981495823468e-01
-9.237161130318348803e-03 1.502721698442523006e-02 1.557787244865317788e+01 1.021629742554865272e+00 7.577380083650466780e-01 7.741276864100190558e-01
1.201242780947945656e-02 1.502721698442523006e-02 1.560189730427213561e+01 1.022071719535331047e+00 7.761629972379930908e-01 7.932942492267318624e-01
1.913286045530271330e-03 1.502721698442523006e-02 1.560572387636319647e+01 1.022513505473202411e+00 7.791387306995933848e-01 7.966798747775826195e-01
-9.670438092198804098e-03 1.502721698442523006e-02 1.558638300017879885e+01 1.022955100615997148e+00 7.642142960286175679e-01 7.817569120861379561e-01
6.437764097694536822e-03 1.502721698442523006e-02 1.559925852837418958e+01 1.023396505210699248e+00 7.741175769178034738e-01 7.922292228398547520e-01
1.752054549511127338e-02 1.502721698442523006e-02 1.563429961936441259e+01 1.023837719503760457e+00 8.017243625553946984e-01 8.208356430293213268e-01
-1.778867117738793316e-02 1.502721698442523006e-02 1.559872227700963521e+01 1.024278743741101394e+00 7.737025665957267817e-01 7.924870929419368659e-01
-2.794180481767574026e-03 1.502721698442523006e-02 1.559313391604609933e+01 1.024719578168113765e+00 7.693908961815276726e-01 7.884099145815220977e-01
-2.429182726919661833e-02 1.502721698442523006e-02 1.554455026150770536e+01 1.025160223029661477e+00 7.329045706843438923e-01 7.513446131422203411e-01
1.681608157380200946e-02 1.502721698442523006e-02 1.557818242465531000e+01 1.025600678570082191e+00 7.579729253709793779e-01 7.773775465982266653e-01
-2.358761373332841221e-02 1.502721698442523006e-02 1.553100719718865363e+01 1.026040945033189766e+00 7.230457072425149345e-01 7.418745007613011255e-01
-4.708916558220571820e-03 1.502721698442523006e-02 1.552158936407221290e+01 1.026481022662274700e+00 7.162681484896666895e-01 7.352356615620870839e-01
3.015051832777192620e-04 1.502721698442523006e-02 1.552219237443876665e+01 1.026920911700106354e+00 7.167001958598678835e-01 7.359944185480602474e-01
-1.415801370063496031e-02 1.502721698442523006e-02 1.549387634703749583e+01 1.027360612388934058e+00 6.966907247849949414e-01 7.157526096608026744e-01
-4.062030922172431193e-04 1.502721698442523006e-02 1.549306394085306238e+01 1.027800124970489337e+00 6.961249587785608428e-01 7.154773196276815739e-01
2.327665386273315359e-02 1.502721698442523006e-02 1.553961724857853000e+01 1.028239449685987239e+00 7.292980457918821768e-01 7.498930212621108815e-01
-1.636154408125773156e-04 1.502721698442523006e-02 1.553929001769690643e+01 1.028678586776127002e+00 7.290594359917680345e-01 7.499678302918121320e-01
-1.472103086120649627e-02 1.502721698442523006e-02 1.550984795597449306e+01 1.029117536481094941e+00 7.079073317834316814e-01 7.285198493418703070e-01
6.405497846968135831e-03 1.502721698442523006e-02 1.552265895166842924e+01 1.029556299040565337e+00 7.170346698746626890e-01 7.382275609999313648e-01
-1.725686890859682394e-03 1.502721698442523006e-02 1.551920757788671068e+01 1.029994874693701545e+00 7.145641809571806613e-01 7.359974440255987460e-01
5.923698616589045257e-04 1.502721698442523006e-02 1.552039231761002824e+01 1.030433263679158440e+00 7.154112552093979671e-01 7.371835545782233767e-01
-2.123131583726832819e-02 1.502721698442523006e-02 1.547792968593549290e+01 1.030871466235083300e+00 6.856689477407349464e-01 7.068365535093581453e-01
4.219153946021981898e-03 1.502721698442523006e-02 1.548636799382753537e+01 1.031309482599116922e+00 6.914793137853709748e-01 7.131291733279833123e-01
-4.662366594573700423e-03 1.502721698442523006e-02 1.547704326063838920e+01 1.031747313008396727e+00 6.850614227425627645e-01 7.068102821603484687e-01
-1.940876252296957647e-03 1.502721698442523006e-02 1.547316150813379565e+01 1.032184957699556094e+00 6.824073384308884105e-01 7.043705897521531645e-01
1.249191083621577214e-02 1.502721698442523006e-02 1.549814532980622772e+01 1.032622416908727914e+00 6.996712428478985002e-01 7.224962098311303871e-01
-4.555092042815536008e-03 1.502721698442523006e-02 1.548903514572059592e+01 1.033059690871544367e+00 6.933260558221417957e-01 7.162472009008088447e-01
3.390631508273558165e-02 1.502721698442523006e-02 1.555684777588606593e+01 1.033496779823139367e+00 7.419731212102843587e-01 7.668268314861528268e-01
-1.357798822739790696e-03 1.502721698442523006e-02 1.555413217824058592e+01 1.033933683998150332e+00 7.399609541039997573e-01 7.650705552915345597e-01
-1.317936771495623917e-02 1.502721698442523006e-02 1.552777344281067329e+01 1.034370403630718194e+00 7.207113314544479898e-01 7.454824708177697490e-01
-1.017991050526870223e-02 1.502721698442523006e-02 1.550741362180013638e+01 1.034806938954490718e+00 7.061861445957663408e-01 7.307663226212183227e-01
1.121236052247307283e-02 1.502721698442523006e-02 1.552983834284508191e+01 1.035243290202622513e+00 7.222010658545451323e-01 7.476538076031000735e-01
1.297664747598054405e-02 1.502721698442523006e-02 1.555579163779704288e+01 1.035679457607777021e+00 7.411899087989739510e-01 7.676351627292791191e-01
1.580729640858291943e-02 1.502721698442523006e-02 1.558740623061421005e+01 1.036115441402128301e+00 7.649966635583629326e-01 7.926248557339286016e-01
-1.355307995104516536e-02 1.502721698442523006e-02 1.556030007071212040e+01 1.036551241817362135e+00 7.445390578140658189e-01 7.717528849586987594e-01
-8.099707686287416913e-03 1.502721698442523006e-02 1.554410065533954466e+01 1.036986859084676915e+00 7.325751263343466269e-01 7.596707793010145648e-01
-3.378332333775137253e-03 1.502721698442523006e-02 1.553734399067199590e+01 1.037422293434786091e+00 7.276420462132759948e-01 7.548720803821573622e-01
-4.112669447304938969e-02 1.502721698442523006e-02 1.545509060172589599e+01 1.037857545097919276e+00 6.701863738089774980e-01 6.955579846794618382e-01
1.050825608273376482e-02 1.502721698442523006e-02 1.547610711389136284e+01 1.038292614303823136e+00 6.844204048103892379e-01 7.106286513934599869e-01
-3.325736329342719039e-02 1.502721698442523006e-02 1.540959238730450842e+01 1.038727501281763388e+00 6.403773609941922906e-01 6.651775760629071721e-01
1.211896557454039680e-02 1.502721698442523006e-02 1.543383031845359099e+01 1.039162206260525911e+00 6.560884159638946667e-01 6.817822858350144344e-01
3.653257184661335734e-03 1.502721698442523006e-02 1.544113683282291305e+01 1.039596729468418523e+00 6.608996908229257672e-01 6.870691570862026420e-01
-8.058015191543305492e-03 1.502721698442523006e-02 1.542502080243982476e+01 1.040031071133271645e+00 6.503339786763426833e-01 6.763675444371188838e-01
-5.755306823547711760e-03 1.502721698442523006e-02 1.541351018879272949e+01 1.040465231482440300e+00 6.428911534266003036e-01 6.689058927680205935e-01
-1.308323227298781657e-02 1.502721698442523006e-02 1.538734372424675456e+01 1.040899210742805892e+00 6.262871462992909422e-01 6.519017962812960754e-01
-4.631501806132756575e-03 1.502721698442523006e-02 1.537808072063448961e+01 1.041333009140776422e+00 6.205126321627325581e-01 6.461602864598819940e-01
-2.659730005321461060e-02 1.502721698442523006e-02 1.532488612052805976e+01 1.041766626902288717e+00 5.883672703612619070e-01 6.129413866239588060e-01
4.161853949909618058e-03 1.502721698442523006e-02 1.533320982842787927e+01 1.042200064252809755e+00 5.932851065796932444e-01 6.183217761975914328e-01
5.312287180045180759e-03 1.502721698442523006e-02 1.534383440278796940e+01 1.042633321417337333e+00 5.996221126968124260e-01 6.251859949563585150e-01
-8.850016494716173021e-03 1.502721698442523006e-02 1.532613436979853638e+01 1.043066398620402735e+00 5.891021579432861310e-01 6.144726663054111970e-01
-2.569152373092815217e-02 1.502721698442523006e-02 1.527475132233668020e+01 1.043499296086070727e+00 5.595968222569370765e-01 5.839388901171158608e-01
-3.461563219111069099e-03 1.502721698442523006e-02 1.526782819589845808e+01 1.043932014037941558e+00 5.557360424558640544e-01 5.801506460744251248e-01
1.073354522107956670e-02 1.502721698442523006e-02 1.528929528634061796e+01 1.044364552699152515e+00 5.677950511579309412e-01 5.929850246273449255e-01
-1.506498411351467641e-03 1.502721698442523006e-02 1.528628228951791534e+01 1.044796912292379032e+00 5.660868611506448822e-01 5.914458046194784879e-01
1.338794429780434947e-02 1.502721698442523006e-02 1.531305817811352377e+01 1.045229093039835577e+00 5.814490907383119689e-01 6.077475057612428122e-01
-1.053745716883813105e-02 1.502721698442523006e-02 1.529198326377584749e+01 1.045661095163277654e+00 5.693233245052383706e-01 5.953192510041457330e-01
-1.058717536802092525e-02 1.502721698442523006e-02 1.527080891303980614e+01 1.046092918884003131e+00 5.573950056253764718e-01 5.830869684060154823e-01
1.636486936734750028e-02 1.502721698442523006e-02 1.530353865177450068e+01 1.046524564422852688e+00 5.759402332627725496e-01 6.027356017489192697e-01
-1.267645200637654811e-02 1.502721698442523006e-02 1.527818574776174820e+01 1.046956032000212256e+00 5.615220198925845452e-01 5.878888658274845636e-01
9.904075033517519954e-04 1.502721698442523006e-02 1.528016656276845175e+01 1.047387321836013907e+00 5.626353934656844746e-01 5.892971779321751757e-01
-1.511736910361159182e-02 1.502721698442523006e-02 1.524993182456122831e+01 1.047818434149736522e+00 5.458788509415576362e-01 5.719819228290402569e-01
-4.512310393294955042e-03 1.502721698442523006e-02 1.524090720377463803e+01 1.048249369160408229e+00 5.409746638155129572e-01 5.670763500763754683e-01
7.367588090749971341e-03 1.502721698442523006e-02 1.525564237995613759e+01 1.048680127086606850e+00 5.490050400011391440e-01 5.757306751195822025e-01
4.845151727346182213e-02 1.502721698442523006e-02 1.535254541450306043e+01 1.049110708146461457e+00 6.048682443284417731e-01 6.345737521427183836e-01
-1.939215107683247077e-02 1.502721698442523006e-02 1.531376111234939508e+01 1.049541112557653921e+00 5.818579548960797210e-01 6.106838453321528082e-01
1.757448331089660025e-03 1.502721698442523006e-02 1.531727600901157516e+01 1.049971340537419806e+00 5.839067239761149830e-01 6.130853257220144625e-01
-1.579472488646609107e-02 1.502721698442523006e-02 1.528568655923864306e+01 1.050401392302549475e+00 5.657497264973904150e-01 5.942643004076454405e-01
1.487931039731673136e-02 1.502721698442523006e-02 1.531544518003327582e+01 1.050831268069390090e+00 5.828386686369060321e-01 6.124650972435949914e-01
5.574606367772611155e-03 1.502721698442523006e-02 1.532659439276882019e+01 1.051260968053846501e+00 5.893732208105761927e-01 6.195850626543398798e-01
2.759172715680766746e-02 1.502721698442523006e-02 1.538177784708243578e+01 1.051690492471382354e+00 6.228109918716459026e-01 6.550043987580814742e-01
4.438939030723854269e-03 1.502721698442523006e-02 1.539065572514388336e+01 1.052119841537021205e+00 6.283648486664930033e-01 6.611151250064248863e-01
-1.934387500911616611e-02 1.502721698442523006e-02 1.535196797512565148e+01 1.052549015465348736e+00 6.045190704091097933e-01 6.362859523891363223e-01
2.547176717375997795e-02 1.502721698442523006e-02 1.540291150947317078e+01 1.052978014470512536e+00 6.361133376490238911e-01 6.698133592558798144e-01
1.618653506001608428e-02 1.502721698442523006e-02 1.543528457959320122e+01 1.053406838766224762e+00 6.570432339604566074e-01 6.921338360190215644e-01
-1.521064724390079528e-03 1.502721698442523006e-02 1.543224245014442175e+01 1.053835488565762368e+00 6.550474606288819723e-01 6.903122607055999227e-01
1.421659095527811126e-02 1.502721698442523006e-02 1.546067563205497919e+01 1.054263964081968874e+00 6.739398569346620738e-01 7.105105051247718739e-01
-7.445370629797252527e-04 1.502721698442523006e-02 1.545918655792901930e+01 1.054692265527255701e+00 6.729370573380099030e-01 7.097415095610702940e-01
-1.383048966545586018e-02 1.502721698442523006e-02 1.543152557859810869e+01 1.055120393113602617e+00 6.545780440186811378e-01 6.906586431285239858e-01
-2.176527201598889294e-02 1.502721698442523006e-02 1.538799503456613138e+01 1.055548347052559954e+00 6.266951864465235555e-01 6.615070681594237278e-01
-1.355696609135608431e-02 1.502721698442523006e-02 1.536088110238341997e+01 1.055976127555249056e+00 6.099313099726947351e-01 6.440729027796664452e-01
-5.827004011938278702e-03 1.502721698442523006e-02 1.534922709435954324e+01 1.056403734832364050e+00 6.028644243459317931e-01 6.368682294766055962e-01
-1.782712779114661861e-02 1.502721698442523006e-02 1.531357283877724917e+01 1.056831169094172518e+00 5.817484167323241362e-01 6.148098593739060869e-01
-5.718193541292700653e-03 1.502721698442523006e-02 1.530213645169466297e+01 1.057258430550517714e+00 5.751332157539448264e-01 6.080644410454879578e-01
-1.575895610933707863e-02 1.502721698442523006e-02 1.527061853947598813e+01 1.057685519410817898e+00 5.572889024516413103e-01 5.894364022514488877e-01
2.442929243672403369e-02 1.502721698442523006e-02 1.531947712434943654e+01 1.058112435884069891e+00 5.851933855479195534e-01 6.192003986453548103e-01
1.223026977681342803e-02 1.502721698442523006e-02 1.534393766390306268e+01 1.058539180178848182e+00 5.996840335417568113e-01 6.347890452316361509e-01
-6.431155368763390515e-03 1.502721698442523006e-02 1.533107535316553616e+01 1.058965752503307378e+00 5.920201047340328815e-01 6.269290157067618496e-01
-1.669606388630070354e-02 1.502721698442523006e-02 1.529768322539293557e+01 1.059392153065183084e+00 5.725777117326430465e-01 6.065843348295804072e-01
1.303170395815491343e-02 1.502721698442523006e-02 1.532374663330924491e+01 1.059818382071792575e+00 5.876972152088589807e-01 6.228523117707509549e-01
9.248365260833382381e-03 1.502721698442523006e-02 1.534224336383091192e+01 1.060244439730037236e+00 5.986688490968519183e-01 6.347353184945179194e-01
-1.741559748908881947e-02 1.502721698442523006e-02 1.530741216885273381e+01 1.060670326246401896e+00 5.781754739189650660e-01 6.132535685492966904e-01
7.775837043473465132e-03 1.502721698442523006e-02 1.532296384293968039e+01 1.061096041826957492e+00 5.872373515004969402e-01 6.231152292901230849e-01
1.619517726518840059e-02 1.502721698442523006e-02 1.535535419747005648e+01 1.061521586677362183e+00 6.065695761678131515e-01 6.438866989238721805e-01
-7.027237549683766800e-03 1.502721698442523006e-02 1.534129972237068884e+01 1.061946961002861345e+00 5.981041868111727222e-01 6.351549235472125909e-01
5.574894495755392844e-03 1.502721698442523006e-02 1.535244951136219882e+01 1.062372165008289793e+00 6.048102383455257192e-01 6.425335623303158883e-01
-4.231721362923805511e-03 1.502721698442523006e-02 1.534398606863635095e+01 1.062797198898072448e+00 5.997130617900042759e-01 6.373733622130031140e-01
6.530466685649755250e-03 1.502721698442523006e-02 1.535704700200765060e+01 1.063222062876225671e+00 6.075972494783309363e-01 6.460108009882717939e-01
2.670760254017292071e-02 1.502721698442523006e-02 1.541046220708799730e+01 1.063646757146358812e+00 6.409346162123558122e-01 6.817280260771182432e-01
-1.475808963425611145e-02 1.502721698442523006e-02 1.538094602781948517e+01 1.064071281911673994e+00 6.222931411004125613e-01 6.621642603755582002e-01
-1.705341475971160550e-02 1.502721698442523006e-02 1.534683919830006182e+01 1.064495637374968995e+00 6.014265641761802339e-01 6.402159537669607214e-01
1.366712497934137807e-02 1.502721698442523006e-02 1.537417344825874466e+01 1.064919823738636806e+00 6.180928507473434363e-01 6.582193296719726083e-01
