# Solid Silica - BKS potential, melted and quenched
# 216 atoms, T~1000K, dens~2.295g/cm^3
# NVE, dt = 1.0 fs, 100 ps, print_step = 1.0 fs
# Temperature = 983.172635 K, Volume = 3130.431110818 A^3
# LAMMPS metal units
Temp c_flux1[1] c_flux1[2] c_flux1[3]
1001.7236 712.0936 1003.0461 1090.3816
1011.2223 671.03546 774.53688 1144.265
1021.2473 622.12662 509.71754 1182.1058
1030.0757 562.12894 211.3204 1207.503
1036.3331 486.5999 -114.36854 1221.5303
1039.322 390.8379 -456.75804 1222.8016
1039.1129 270.89295 -801.20825 1207.9996
1036.3839 124.42939 -1130.387 1173.0183
1032.0919 -48.758572 -1426.3289 1114.1702
1027.1169 -246.66903 -1672.5315 1029.0196
1022.0181 -464.97561 -1855.8672 917.01142
1016.9947 -697.05981 -1967.6507 779.71081
1012.05 -934.11619 -2004.1676 620.69566
1007.2638 -1165.5769 -1966.785 445.36831
1003.0211 -1379.7776 -1861.4741 260.31979
1000.0579 -1565.2714 -1698.2057 72.473152
999.26969 -1712.2806 -1489.9444 -111.80699
1001.35 -1814.1049 -1251.2809 -287.5117
1006.4176 -1868.0638 -996.88122 -451.51849
1013.7999 -1875.6129 -739.88339 -602.96936
1022.0662 -1841.7894 -490.66908 -742.89233
1029.313 -1773.7958 -256.08566 -873.654
1033.6148 -1679.4285 -39.437957 -997.90801
1033.4953 -1565.8865 158.78778 -1117.6543
1028.2823 -1438.7916 339.76441 -1233.6206
1018.2534 -1301.933 505.00938 -1345.1735
1004.552 -1157.3092 655.31262 -1450.4877
988.92499 -1005.5244 789.97465 -1547.1301
973.37385 -846.2608 906.79649 -1632.4934
959.80866 -678.8556 1002.5748 -1704.0397
949.75683 -502.67894 1073.942 -1759.1322
944.12637 -317.49375 1118.2702 -1794.775
943.02285 -123.82096 1134.1272 -1807.4341
945.66209 76.691882 1121.2061 -1793.302
950.45129 280.76013 1079.7469 -1748.8542
955.29724 483.41734 1010.2464 -1671.4133
958.12576 678.21297 913.34175 -1559.7474
957.48294 857.95431 790.17314 -1414.2847
953.00674 1015.7296 642.8985 -1237.1839
945.56541 1146.0269 475.53814 -1031.9092
936.98167 1245.5446 294.37381 -802.71634
929.44314 1313.5326 107.83615 -553.94198
924.83845 1351.4816 -74.548678 -289.76999
924.26675 1362.4805 -243.5461 -14.398764
927.85751 1350.2009 -391.57364 267.44238
934.90043 1318.047 -513.52812 549.80422
944.17445 1268.5911 -607.00037 825.37707
954.32643 1203.594 -672.0206 1085.926
964.17374 1124.3999 -710.34748 1323.4415
972.86575 1032.5704 -724.91898 1531.5612
979.90165 930.49279 -719.28713 1706.7869
985.0415 821.63797 -697.59178 1849.1796
988.17262 710.07805 -664.30937 1962.0594
989.19229 599.69814 -624.03686 2051.0171
987.96763 493.32807 -580.83619 2122.4517
984.4033 392.02992 -537.6183 2181.8286
978.599 295.22867 -495.57678 2232.1528
971.01611 201.12593 -454.23458 2272.9407
962.54466 107.52173 -411.75764 2299.9575
954.39308 12.6218 -365.64293 2305.8237
947.80508 -84.603781 -313.52577 2281.4565
943.70245 -184.23889 -253.90143 2217.7923
942.40014 -285.57083 -186.67901 2107.4648
943.5168 -387.2802 -113.3402 1945.9778
946.13472 -487.81466 -36.772944 1732.491
949.15438 -585.48827 38.797715 1469.7423
951.71202 -678.55949 107.88195 1163.4906
953.50961 -764.967 163.82167 821.47143
954.95365 -841.93529 199.25065 452.31673
957.07199 -905.90677 207.3945 65.045495
961.22327 -952.79038 183.88401 -331.00124
968.64561 -978.77533 128.84059 -725.56007
979.94219 -981.08317 48.264196 -1107.1059
994.66375 -958.41308 -46.147808 -1463.1381
1011.1688 -910.93703 -138.91408 -1781.3338
1026.8741 -840.16306 -213.9079 -2050.8476
1038.8684 -748.41968 -257.5978 -2263.5907
1044.7273 -638.46677 -261.59557 -2414.9466
1043.2721 -513.0532 -223.67735 -2504.1216
1034.998 -374.75569 -147.32228 -2533.5975
1021.9881 -225.98297 -40.120971 -2508.2695
1007.327 -69.233248 87.951045 -2434.3215
994.22357 92.731784 225.93966 -2318.4884
985.14573 256.53351 362.69781 -2167.4858
981.23473 418.12958 487.44659 -1987.6592
982.15319 572.81427 590.2854 -1784.4992
986.36174 715.29922 662.81518 -1562.1653
991.69693 840.1579 698.90832 -1323.2043
996.04594 942.14752 695.26666 -1068.698
997.91687 1016.6004 651.62615 -799.08551
996.76603 1059.746 570.73522 -515.21241
993.02694 1068.8741 458.0747 -219.51822
987.87088 1042.5513 321.44048 83.167826
982.79069 980.81656 170.33164 385.78357
979.13569 885.23166 15.009779 679.81756
977.73976 758.98046 -134.39892 956.72336
978.74653 606.73591 -268.98571 1209.198
981.66664 434.45551 -381.88269 1431.9628
985.61157 248.93483 -468.88124 1621.9066
989.59026 57.251196 -528.80542 1777.4909
992.76735 -133.97859 -563.39188 1897.7771
994.62762 -319.26172 -576.96262 1981.593
995.04012 -494.64246 -575.55259 2027.267
994.23821 -657.72416 -565.90884 2033.2909
992.71621 -807.41068 -554.47796 1999.3965
991.05216 -943.41338 -546.52922 1927.7586
989.69334 -1065.6334 -545.39945 1823.4519
988.77003 -1173.4566 -551.78833 1693.9168
988.0031 -1265.217 -563.51057 1547.8757
986.74898 -1338.0478 -575.6722 1393.604
984.19625 -1388.4168 -581.50527 1237.3994
979.67199 -1413.1016 -573.6701 1082.4361
972.94379 -1409.9556 -545.68434 928.98219
964.39712 -1378.5183 -492.98905 775.46082
955.02272 -1320.0316 -413.59696 620.03811
946.22464 -1236.8812 -308.53012 462.02021
939.5067 -1131.8983 -181.79654 302.69833
936.11531 -1007.694 -40.101724 145.64429
936.73201 -866.58648 107.83847 -3.7938367
941.2983 -710.924 252.2839 -139.39684
949.02475 -543.90637 383.62587 -255.3605
958.5884 -370.29623 493.62271 -347.49287
968.46456 -196.94963 576.35686 -413.90631
977.29636 -32.253003 628.72188 -455.19328
984.18293 115.39539 650.38159 -473.94496
988.80495 239.7367 643.33798 -473.76763
991.36891 338.37517 611.6295 -458.05885
992.40713 413.33533 560.91698 -429.08544
992.51061 470.0608 497.83588 -387.74568
992.08076 515.01927 429.02143 -334.33124
991.19046 552.7047 359.88453 -269.98198
989.61233 583.36637 293.7423 -198.37552
987.01554 602.28023 231.43657 -126.46044
983.26167 601.65716 171.52285 -63.957338
978.65114 573.99483 110.72559 -21.220363
973.97688 516.08393 44.55235 -6.5622333
970.33272 431.15527 -31.934738 -23.7618
968.75532 328.91137 -123.22116 -70.625761
969.84231 223.07015 -232.46239 -138.87836
973.48821 127.3332 -360.77758 -215.58857
978.84004 51.428353 -506.52057 -285.80335
984.50055 -1.315227 -664.69981 -335.66501
988.92213 -33.926754 -826.8969 -354.92391
990.86367 -53.325387 -981.82267 -338.32196
989.7839 -66.793646 -1116.9566 -285.46027
986.0742 -79.124468 -1220.302 -199.81978
981.04596 -91.406097 -1282.1971 -87.322607
976.62956 -101.89952 -1296.4471 44.836207
974.82888 -108.19244 -1260.4661 188.86533
977.08059 -109.43142 -1175.001 336.58871
983.71419 -107.6756 -1043.4628 479.63861
993.6969 -107.78922 -871.33047 610.0889
1004.7672 -115.73299 -665.56898 721.23816
1013.9365 -136.32645 -434.38998 808.63526
1018.2188 -171.06659 -186.92588 870.86034
1015.3806 -217.05831 67.306956 909.79574
1004.5227 -267.27102 319.17225 930.21807
986.36835 -312.30275 560.92548 938.57647
963.1884 -343.02858 786.54015 941.48123
938.37043 -353.26959 991.85235 944.03158
915.73284 -341.75129 1174.0274 948.5723
898.75053 -312.3122 1331.1414 953.95885
889.87288 -272.73991 1461.6379 955.72629
890.0879 -232.5277 1563.9566 947.12718
898.81291 -200.52639 1636.3607 920.65297
914.1147 -182.93818 1677.1489 869.57209
933.19617 -182.24338 1684.9406 789.02941
953.01791 -196.95365 1659.1345 676.56294
970.90089 -222.19318 1600.1512 531.94921
984.98025 -250.54396 1509.4015 356.63118
994.43053 -273.12873 1389.1718 152.82864
999.43725 -280.68316 1242.3476 -76.932138
1000.9592 -264.68327 1072.2678 -329.61907
1000.3643 -218.26704 882.72163 -600.64007
999.04065 -137.22036 677.97448 -882.51922
998.07736 -20.594742 462.96783 -1164.0449
998.06836 129.00606 243.01844 -1430.6287
999.07297 305.58201 23.536028 -1665.8643
1000.7286 500.39919 -190.61311 -1854.0904
1002.4672 702.98599 -395.70971 -1982.9958
1003.7653 902.37028 -589.5472 -2045.4472
1004.3476 1088.2263 -771.27788 -2040.0332
1004.2933 1251.9035 -940.84739 -1970.2845
1004.0259 1387.2456 -1097.6483 -1843.0737
1004.193 1490.8381 -1239.3499 -1666.8994
1005.4632 1561.9147 -1360.8862 -1450.9751
1008.2852 1601.7456 -1454.3755 -1204.8955
1012.6729 1612.717 -1510.1407 -938.98158
1018.0964 1597.5377 -1518.5671 -664.42889
1023.5279 1558.2799 -1472.2595 -393.05575
1027.6437 1495.6802 -1367.7545 -136.41951
1029.1335 1408.8129 -1206.5601 95.627635
1027.04 1295.1589 -995.22021 296.52369
1021.0314 1151.3329 -744.48015 463.93033
1011.5085 974.3423 -467.78308 599.85906
999.50406 763.01615 -179.87169 709.58051
986.41333 519.2818 104.29651 800.07585
973.64648 248.949 370.45723 878.03948
962.31058 -38.58884 605.78904 948.20453
953.00892 -331.1421 799.98315 1012.1882
945.80822 -615.10449 946.36872 1068.6787
940.37906 -876.87099 1042.8182 1114.1197
936.26669 -1104.432 1092.1579 1143.9134
933.20295 -1288.6178 1101.623 1153.4415
931.34806 -1423.9283 1081.454 1138.6578
931.36696 -1508.9382 1042.7991 1096.2943
934.30168 -1546.1642 995.75302 1024.0303
941.26201 -1541.2641 947.67488 920.90901
953.01303 -1501.8128 902.54254 788.08834
969.57051 -1435.7321 860.96909 629.38516
989.92119 -1349.8712 821.21998 451.24635
1011.9719 -1249.2505 780.39545 261.81416
1032.7928 -1137.0839 735.79101 69.519631
1049.1493 -1015.4335 685.79577 -118.55019
1058.225 -886.16944 630.43777 -297.60876
1058.3574 -751.57913 571.20742 -465.22512
1049.5691 -614.44667 510.73174 -620.32264
1033.6961 -477.60626 452.23144 -761.66549
1014.0288 -342.95444 399.0152 -886.69071
994.54012 -210.81935 353.89974 -991.45901
978.90964 -79.58395 318.633 -1071.7716
969.63584 53.854684 293.27624 -1124.8207
967.50493 193.1141 275.87623 -1150.3753
971.56899 341.10353 262.41125 -1151.1357
979.61513 498.76511 247.42537 -1131.7674
988.93914 664.17795 225.02093 -1097.4576
997.13277 832.43056 190.19708 -1052.3717
1002.6211 996.1859 139.74172 -998.7605
1004.8168 1146.6969 72.527826 -937.13362
1003.926 1274.7862 -10.991747 -867.13784
1000.5716 1371.8696 -109.5194 -789.13826
995.42445 1430.6932 -221.612 -705.32686
988.99873 1445.8965 -345.74383 -619.91319
981.65801 1414.2543 -480.03119 -537.89264
973.76342 1334.8725 -621.33904 -462.91079
965.81973 1209.0744 -764.67562 -395.344
958.49084 1040.5671 -903.44739 -331.83223
952.43844 835.56088 -1030.2669 -266.11858
948.04604 602.68786 -1138.3372 -191.09161
945.17817 352.60001 -1222.3574 -100.93762
943.12229 97.040491 -1278.5986 7.1318101
940.77817 -152.16522 -1304.7694 131.93619
937.04758 -384.25805 -1299.6279 268.64879
931.30446 -590.42245 -1262.6032 410.18561
923.79272 -764.62008 -1193.3897 549.37072
915.79778 -903.85891 -1092.008 680.67403
909.48734 -1007.9087 -959.1681 801.41075
907.42221 -1078.6957 -797.00085 911.68706
911.86163 -1119.5264 -609.39501 1013.6286
924.07121 -1134.4156 -402.06816 1109.9593
943.84182 -1127.5057 -182.08489 1202.6828
969.36826 -1102.7291 42.730482 1291.9894
997.52819 -1063.5735 264.52836 1375.8643
1024.4839 -1012.8526 476.03375 1450.3114
1046.4544 -952.45018 670.92428 1509.9338
1060.4741 -883.22735 843.95188 1548.807
1064.9736 -805.03614 990.8782 1561.2869
1060.0782 -717.16947 1108.3232 1542.6182
1047.5849 -618.93958 1193.8259 1489.4973
1030.6242 -510.33045 1246.1151 1400.3167
1013.0471 -392.50431 1265.5311 1275.5034
998.63081 -268.00641 1254.4189 1117.6781
990.25478 -140.47792 1217.1395 931.71321
989.24748 -14.252979 1159.4205 724.50258
995.09857 106.53147 1087.1354 504.23231
1005.6447 218.63163 1004.7726 279.36027
1017.6957 320.10095 914.16468 57.410388
1027.9237 410.13735 814.00206 -155.83681
1033.7531 488.5637 700.48711 -356.3784
1033.9826 555.08958 569.10667 -541.48075
1028.9592 608.71276 416.8517 -708.69384
1020.2808 647.55557 243.95707 -855.17957
1010.169 669.24729 54.511383 -977.46882
1000.7672 671.53896 -144.29063 -1072.0378
993.59821 653.13502 -343.63205 -1136.3766
989.31779 614.22883 -534.66625 -1170.2714
987.76801 556.66065 -709.58429 -1176.5128
988.2232 483.48564 -862.03373 -1160.7148
989.6921 398.33781 -986.93555 -1130.0932
991.17174 304.7439 -1080.1913 -1091.6794
991.82466 205.7643 -1138.464 -1050.7642
991.10556 103.93547 -1159.3514 -1009.8328
988.85543 1.5653529 -1141.605 -968.66669
985.35101 -98.880055 -1085.4096 -925.09981
981.26589 -194.45388 -992.35259 -876.19951
977.50531 -281.52654 -865.19642 -819.36313
974.94388 -355.89126 -707.75894 -753.09657
974.15653 -413.07093 -525.12379 -677.18014
975.25177 -448.81088 -324.09936 -592.63676
977.86712 -459.83924 -113.64898 -501.44674
981.31585 -444.59012 95.082588 -406.21049
984.81323 -403.93745 289.39494 -309.96806
987.68588 -341.82591 456.29319 -216.11395
989.4868 -265.16191 584.33866 -128.40878
989.99722 -183.32152 665.5845 -50.932379
989.1571 -106.70145 697.08254 12.175265
986.98443 -44.939293 681.34609 57.189455
983.54285 -5.0852283 625.6773 81.325311
978.97978 9.4095313 540.67523 83.09302
973.60925 -0.92856687 438.34689 62.288503
967.98157 -32.134867 330.37726 19.900189
962.86851 -77.8734 226.68104 -42.064083
959.13767 -130.63807 134.20792 -120.57305
957.54636 -182.63441 56.260252 -211.33603
958.52864 -226.06712 -7.406181 -308.81935
962.05181 -253.19176 -59.733232 -406.42973
967.58549 -256.57443 -105.06399 -497.11585
974.1787 -229.9104 -147.68635 -574.07882
980.60536 -169.00898 -190.47703 -631.59681
985.53561 -72.834654 -234.01808 -665.65942
987.72134 55.996226 -276.2794 -674.33604
986.21279 211.56099 -312.9359 -657.87004
980.60803 385.63231 -338.31473 -618.66563
971.27921 568.88446 -346.43787 -560.85611
959.46217 752.03377 -332.40811 -489.93607
947.1048 926.3367 -293.32961 -412.21881
936.47107 1084.0451 -229.25746 -334.01425
929.62588 1218.4398 -143.60419 -260.87422
927.98641 1324.1314 -43.121528 -196.67217
932.08601 1397.1206 62.852188 -142.95833
941.60524 1434.7062 163.46292 -98.950488
955.61586 1435.1803 247.94476 -62.045063
972.88666 1397.4291 307.18446 -28.905509
992.08552 1320.5334 335.10531 3.6900524
1011.812 1203.6428 329.32078 38.074914
1030.5417 1046.3 291.29297 75.48615
1046.6398 848.92371 225.7089 116.12769
1058.5345 613.36512 139.62987 159.64936
1065.024 343.15943 41.388898 205.68101
1065.5874 43.388743 -60.594934 254.31462
1060.5565 -279.7493 -158.8874 306.19313
1051.0625 -619.47354 -247.94605 362.28884
1038.7838 -968.5541 -324.67481 423.37741
1025.6034 -1319.1521 -388.59522 489.52803
1013.3025 -1662.4456 -441.29994 559.827
1003.3665 -1988.1664 -485.4273 632.48223
996.89174 -2284.649 -523.4988 705.20849
994.53319 -2539.1509 -557.10611 775.44966
996.44112 -2738.6503 -586.5008 840.51918
1002.1803 -2870.9273 -610.64118 897.54795
1010.6832 -2925.7452 -627.45192 943.48214
1020.3067 -2896.1896 -633.99811 975.53739
1029.0344 -2779.7742 -626.51374 991.51721
1034.7972 -2578.9307 -600.14946 990.52386
1035.8458 -2300.6832 -548.7821 973.32349
1031.0856 -1955.5568 -465.60327 942.1091
1020.3 -1555.9088 -344.45714 899.75784
1004.2177 -1114.484 -182.10541 848.86174
984.40914 -643.39061 19.60496 790.84405
963.03318 -153.99636 252.57957 725.49515
942.47954 342.65754 502.61556 650.74414
924.96581 835.00761 751.42804 562.85819
912.15736 1310.0989 979.35373 456.90786
904.9157 1753.3699 1168.4807 327.47043
903.2819 2149.4934 1305.1048 169.50122
906.70887 2484.0804 1381.1798 -20.434328
914.42317 2746.0039 1394.5231 -242.49553
925.7186 2929.4498 1348.098 -491.83515
940.04421 3034.5227 1248.5191 -757.91088
956.88948 3066.5565 1104.6063 -1025.4406
975.55771 3034.21 926.26866 -1276.7318
994.9446 2947.3866 723.96921 -1494.149
1013.4536 2815.3031 508.15347 -1662.5662
1029.1653 2644.9855 288.66482 -1771.376
1040.2503 2440.5999 74.106817 -1815.6079
1045.447 2204.0876 -128.51976 -1795.7441
1044.3889 1936.5376 -313.66281 -1716.264
1037.6685 1639.8126 -477.02521 -1584.1885
1026.6472 1317.8558 -615.44134 -1407.9637
1013.0958 977.26406 -726.72514 -1197.2233
998.7781 627.23387 -809.66987 -962.7499
985.09493 279.08683 -863.98885 -716.24055
972.87878 -54.667878 -890.28048 -469.72264
962.38234 -361.48839 -889.93201 -234.49156
953.43154 -630.2734 -864.96373 -19.769967
945.66256 -852.70314 -817.78376 168.62093
938.74711 -1024.0649 -750.99806 328.91665
932.53434 -1143.49 -667.47593 463.21329
927.10428 -1213.426 -570.74503 576.05395
922.76669 -1238.8652 -465.37348 672.46818
920.03696 -1226.4374 -357.35131 756.07887
919.58287 -1183.6119 -253.80397 827.83704
922.10613 -1118.0794 -162.15499 885.90269
928.14159 -1037.4604 -88.91528 926.55426
937.82494 -949.36234 -38.262545 945.635
950.73904 -861.21371 -11.347182 940.0672
965.9281 -780.26428 -6.343615 908.90294
982.08016 -713.22505 -19.461172 853.69765
997.7917 -665.6384 -46.257211 778.14538
1011.7951 -640.98973 -83.11047 687.44756
1023.0649 -639.84239 -128.12257 587.51073
1030.7969 -659.4371 -181.51065 484.44777
1034.3418 -693.91367 -245.36144 384.10228
1033.211 -735.33809 -323.01232 291.51295
1027.2247 -775.02751 -417.89901 210.50743
1016.7422 -804.8374 -532.59772 143.3313
1002.8089 -818.26884 -667.55357 90.754571
987.07144 -811.10102 -820.00628 52.416272
971.44598 -781.41847 -983.31654 27.33474
957.67784 -729.25982 -1147.0766 14.46502
946.99592 -655.89434 -1298.3712 13.013655
940.00832 -563.2378 -1423.5796 22.400018
936.84524 -453.36219 -1510.6574 41.890103
937.42142 -328.37807 -1551.146 70.111003
941.6348 -190.50106 -1541.352 104.70006
949.36802 -42.198865 -1482.3654 142.45075
960.30221 113.57081 -1379.014 179.99067
973.67465 273.20183 -1238.3732 214.62283
988.14271 432.44611 -1068.2713 244.98191
1001.8564 586.2993 -876.29459 271.14842
1012.7421 729.20703 -669.06283 293.96372
1018.9126 855.39964 -451.99988 313.87792
1019.0831 959.43454 -229.55008 329.48811
1012.8745 1036.8088 -5.4884456 336.7959
1000.9356 1084.61 216.69072 329.64259
984.86094 1101.8087 433.40601 301.31321
966.92484 1089.2824 640.98413 246.78836
949.6872 1049.5016 835.39798 164.62465
935.57895 985.91875 1012.3548 57.684
926.57131 902.30945 1167.3818 -67.238499
923.96995 802.27635 1296.2218 -201.2006
928.29952 689.06206 1395.3239 -335.20545
939.23292 565.76013 1462.3767 -462.06907
955.57094 435.55275 1496.7793 -577.02301
975.31693 301.88629 1499.9103 -677.26969
995.87684 168.33451 1475.3754 -760.70728
1014.4022 38.256649 1428.6016 -824.64649
1028.2652 -85.55952 1366.0588 -864.90605
1035.5775 -201.34806 1294.0453 -876.20057
1035.5856 -308.69902 1217.8274 -853.5269
1028.8029 -408.53655 1141.045 -794.19613
1016.8481 -502.69596 1065.5422 -699.31748
1002.0645 -593.10747 991.64045 -574.15083
987.03869 -680.81887 918.76536 -427.39666
974.12268 -765.28762 846.22287 -269.48719
965.04615 -844.0128 773.83071 -110.67205
960.6795 -912.68219 702.27036 40.785001
960.98135 -965.66251 632.78966 179.73585
965.13138 -996.92485 566.5571 304.46617
971.79894 -1001.2028 503.77123 416.17291
979.4662 -974.94726 443.21784 517.74272
986.72087 -916.95294 382.36155 612.23096
992.45854 -828.54976 317.89066 701.5308
995.97436 -713.25153 246.79401 785.57347
996.96913 -576.22461 167.0995 862.19066
995.52023 -423.52082 78.219446 927.65251
992.05282 -261.38889 -19.254702 977.57432
987.31243 -95.667548 -123.90433 1007.884
982.29588 68.563815 -233.72779 1015.7738
978.08943 226.954 -346.20447 1000.1745
975.61623 375.53121 -458.20389 961.73227
975.3663 510.1631 -566.05975 902.33748
977.21783 626.35072 -665.97236 824.67676
980.44714 719.3953 -754.62329 731.74388
983.94672 785.24304 -829.74015 627.14756
986.5798 821.18586 -890.52676 515.39972
987.54856 826.55793 -937.45199 402.15156
986.63519 802.83146 -971.38689 294.2388
984.22501 753.23818 -992.57359 199.08958
981.10614 682.16805 -999.881 123.73947
978.13193 594.24716 -990.75335 73.411717
975.87719 493.91461 -961.7714 50.30926
974.41299 385.28374 -909.30406 52.744522
973.28358 272.54326 -830.2544 75.232285
971.69086 160.54679 -722.47475 109.27277
968.82686 55.309433 -585.00994 144.80008
964.24382 -36.092013 -418.23647 171.75376
958.1354 -106.20016 -223.99552 181.61312
951.42096 -148.62596 -5.8505606 168.56498
945.58239 -159.54523 230.8811 130.31522
942.29689 -138.90167 479.22927 68.235597
942.98993 -90.860598 731.05281 -12.893016
948.46058 -22.948033 977.57966 -105.63116
958.69203 55.549284 1209.9131 -200.66635
972.87456 135.80403 1419.1959 -287.96092
989.58222 211.03607 1596.5271 -358.19678
1007.0109 277.41022 1733.0062 -404.34221
1023.1977 333.59309 1820.1283 -422.78488
1036.207 379.39952 1850.7766 -413.77489
1044.3207 414.3713 1820.5893 -381.12348
1046.2561 436.63986 1729.1773 -331.21242
1041.4102 442.70949 1580.8169 -271.24339
1030.0863 428.03639 1384.0948 -207.44768
1013.6373 387.99574 1150.5846 -143.61944
994.45062 319.10333 893.09417 -80.622855
975.70001 220.23547 623.97336 -17.288756
960.83988 93.496256 354.16548 48.174771
952.90947 -55.522858 92.760483 116.6832
953.79594 -218.43018 -152.64891 187.32733
963.66008 -385.23026 -375.63341 257.35548
980.71958 -546.12217 -570.5391 322.92895
1001.5135 -692.94191 -732.45428 380.22979
1021.6296 -820.33052 -857.51363 426.38373
1036.7182 -925.72806 -943.50557 459.85108
1043.5068 -1008.9031 -990.48265 480.047
1040.5383 -1070.7399 -1000.8593 486.52149
1028.4516 -1112.1666 -979.02095 478.27685
1009.7624 -1133.6038 -930.2991 453.70782
988.2195 -1134.886 -859.57686 411.14961
