# freqs_THz  psd  fpsd  logpsd  flogpsd
# 
7.342055775617174262e+00 6.458923166522772517e+05 1.714294306235012598e+06 1.337838807638126681e+01 1.422938979494111678e+01
7.352058576401393708e+00 1.335867436219575815e+06 1.654267815473156516e+06 1.410509140376911930e+01 1.419361617064479297e+01
7.362061377185613154e+00 2.918562544734012336e+06 1.675059334400079679e+06 1.488660177383459704e+01 1.420603853722441912e+01
7.372064177969832599e+00 9.884221908069517231e+05 1.540946340881436598e+06 1.380386520408591799e+01 1.415871305992880735e+01
7.382066978754052045e+00 1.995018754714349285e+06 1.522973313698814483e+06 1.450616400912123538e+01 1.414682648457280401e+01
7.392069779538271490e+00 7.348783402062449604e+05 1.608258760100004030e+06 1.350746024096552311e+01 1.419348596442384647e+01
7.402072580322490936e+00 1.369405076734260656e+06 1.671145574676005868e+06 1.412988695293129382e+01 1.425967094523703516e+01
7.412075381106710381e+00 1.790673286599528044e+06 1.589933947958041448e+06 1.439810224485996137e+01 1.415923400858686421e+01
7.422078181890929827e+00 2.159933294907796197e+06 1.427284826735127484e+06 1.458558789719635840e+01 1.407292627846295296e+01
7.432080982675149272e+00 1.415346105536053423e+06 1.363519801542538218e+06 1.416288465670235297e+01 1.396050776754227662e+01
7.442083783459368718e+00 2.336847013988995925e+06 1.300583755408568541e+06 1.466431314881468317e+01 1.392176255483422409e+01
7.452086584243588163e+00 1.337647276988296537e+06 1.348144944197323872e+06 1.410642286532634770e+01 1.397063658632217553e+01
7.462089385027808497e+00 4.425395423219663789e+05 1.263131111011984525e+06 1.300028510061723352e+01 1.386622708052790998e+01
7.472092185812027942e+00 1.129422211281957803e+06 1.169176511290199589e+06 1.393721674247158404e+01 1.378797657009776678e+01
7.482094986596247388e+00 2.870069136884691543e+05 1.025575818016286008e+06 1.256726158395847293e+01 1.366849991790136443e+01
7.492097787380465945e+00 1.302722247240683530e+06 9.159856395472899312e+05 1.407996666933263441e+01 1.349498022258950591e+01
7.502100588164685391e+00 1.258051416882552905e+06 8.418149534786887234e+05 1.404507458733300496e+01 1.345593889059733606e+01
7.512103388948906613e+00 4.342529116955311038e+05 8.399820490985068027e+05 1.298138238919435850e+01 1.345455821408628339e+01
7.522106189733126946e+00 7.571726896598939784e+05 9.274816084481013240e+05 1.353734663012841644e+01 1.355958434625876308e+01
7.532108990517346392e+00 5.803256688947441289e+05 9.567534209966851631e+05 1.327134472303591828e+01 1.358238714572024719e+01
7.542111791301565837e+00 2.098541423770986439e+05 9.701304262402026216e+05 1.225416800827193242e+01 1.362001377653320233e+01
7.552114592085785283e+00 1.520969467234382406e+06 1.116554931129373843e+06 1.423485849690081118e+01 1.369318303639048828e+01
7.562117392870003840e+00 1.317485328806293895e+06 1.176701298722831998e+06 1.409123542370475768e+01 1.373159983806516493e+01
7.572120193654223286e+00 1.405034695167507045e+06 1.183816794413406868e+06 1.415557255451448881e+01 1.374666521884910608e+01
7.582122994438443619e+00 1.451412149316380266e+06 1.189242148706854554e+06 1.418804753654791106e+01 1.375356213439603081e+01
7.592125795222663065e+00 4.341539713671617210e+05 1.212839885520963697e+06 1.298115452290097060e+01 1.378717070843575776e+01
7.602128596006882510e+00 2.913391801021565683e+06 1.246637221871672431e+06 1.488482852776276566e+01 1.387984460931086161e+01
7.612131396791101956e+00 1.919661460410594475e+06 1.253569539253197843e+06 1.446765940575447296e+01 1.388429186235758017e+01
7.622134197575321402e+00 5.125233642918534460e+05 1.228142954834793694e+06 1.314710157781771294e+01 1.386259835153837727e+01
7.632136998359540847e+00 8.168515868878189940e+05 1.364161698173583485e+06 1.361321270114459558e+01 1.392851440024608678e+01
7.642139799143761181e+00 8.399007738499459811e+05 1.391752344620696967e+06 1.364103903747291469e+01 1.394577623419404411e+01
7.652142599927979738e+00 5.816248422348955646e+05 1.459159362211876316e+06 1.327358091789807659e+01 1.403633634328780744e+01
7.662145400712199184e+00 1.597224958431158680e+06 1.223158498347756919e+06 1.428377828041472597e+01 1.383479396033201603e+01
7.672148201496418629e+00 1.037792900203849305e+06 1.072371282007686328e+06 1.385260680469354000e+01 1.365339616509870702e+01
7.682151002280639851e+00 2.901240871894191485e+06 1.250609493317770539e+06 1.488064909029929161e+01 1.379647789873428465e+01
7.692153803064859297e+00 1.754909260234630201e+06 1.298538056223480264e+06 1.437792770997541680e+01 1.384175035694520872e+01
7.702156603849078742e+00 1.175631164870136883e+06 1.321830033510672161e+06 1.397731572293235836e+01 1.386595411800326971e+01
7.712159404633299076e+00 3.173822985162500991e+05 1.338747009581449442e+06 1.266786231524906192e+01 1.389118943396111483e+01
7.722162205417517633e+00 2.610020806698192609e+05 1.253127393210567068e+06 1.247228365818807028e+01 1.381021095568222457e+01
7.732165006201737079e+00 2.473143688702779822e+06 1.268679456306267064e+06 1.472100064780907935e+01 1.382408242365674766e+01
7.742167806985956524e+00 1.344065778850624105e+06 1.055160262449417030e+06 1.411120974146477280e+01 1.367332000981302365e+01
7.752170607770175970e+00 1.096112524009058019e+06 9.680578435113441665e+05 1.390728040911158736e+01 1.360153905552630604e+01
7.762173408554396303e+00 7.677115790134444833e+05 1.195344594152363250e+06 1.355116939343436044e+01 1.370517193417289725e+01
7.772176209338615749e+00 6.554091783514538547e+05 1.347830057056460297e+06 1.339301501934692418e+01 1.387227676423866463e+01
7.782179010122835194e+00 1.208865594256550772e+06 1.508400679167023627e+06 1.400519295241329409e+01 1.405863325169908684e+01
7.792181810907054640e+00 5.525297394688396016e+05 1.497141803629729431e+06 1.322226253801834162e+01 1.405396285565924153e+01
7.802184611691274085e+00 7.967826519158278825e+05 1.424460784284899943e+06 1.358833721282151608e+01 1.397183107516881506e+01
7.812187412475492643e+00 3.675785421921346802e+06 1.396112077858642442e+06 1.511727738804486165e+01 1.394139805967922108e+01
7.822190213259712976e+00 1.994722390461318428e+06 1.606253719729313627e+06 1.450601544597250481e+01 1.406767384180582781e+01
7.832193014043932422e+00 2.027278923886017641e+06 1.606777566750547150e+06 1.452220502025269511e+01 1.406846961585376654e+01
7.842195814828152756e+00 2.349296057792540174e+06 1.534727721101212082e+06 1.466962629137080221e+01 1.397156143562953723e+01
7.852198615612371313e+00 5.445745660575012444e+05 1.577980803800287191e+06 1.320776015607007814e+01 1.402803127623216994e+01
7.862201416396591647e+00 7.842767533202263294e+05 1.660734409939354518e+06 1.357251723872607130e+01 1.409729974481926718e+01
7.872204217180811980e+00 3.079269639590827283e+06 1.419441121372628491e+06 1.494020299682701491e+01 1.398089640883616802e+01
7.882207017965030538e+00 6.611714955850233091e+05 1.510122084188841749e+06 1.340176853387424494e+01 1.401776080458224172e+01
7.892209818749251760e+00 4.163172921138653182e+05 1.415309861601416022e+06 1.293920296994679120e+01 1.395208136559768874e+01
7.902212619533470317e+00 1.028313649158662651e+06 1.322686266216060147e+06 1.384343078464729082e+01 1.390038967077047616e+01
7.912215420317690651e+00 1.707072319445571396e+06 1.386198723815062549e+06 1.435029036727959806e+01 1.397543043740292212e+01
7.922218221101909208e+00 1.021559247687356896e+06 1.434826153025381966e+06 1.383684069223073010e+01 1.402270339143779587e+01
7.932221021886127765e+00 2.992212981439666357e+06 1.195275956024564104e+06 1.491152379917932080e+01 1.384669125760008690e+01
7.942223822670348099e+00 9.843444754243375501e+05 1.373399588145321701e+06 1.379973119142260707e+01 1.397188390890825360e+01
7.952226623454567545e+00 1.330436508553623687e+06 1.366862804494269425e+06 1.410101764827148685e+01 1.395464689756267163e+01
7.962229424238787878e+00 1.243211599646527553e+06 1.379658685794065241e+06 1.403320858902699619e+01 1.396630934458786832e+01
7.972232225023006436e+00 1.319178474633738399e+06 1.343473841303773690e+06 1.409251973310966832e+01 1.394217420766621984e+01
7.982235025807226769e+00 4.442174725818297593e+05 1.298525410326755373e+06 1.300406952461220023e+01 1.388202467653939642e+01
7.992237826591445327e+00 2.620531448913354892e+06 1.081726231021194486e+06 1.477888769826410176e+01 1.373706606441743183e+01
8.002240627375666548e+00 3.444126719522891217e+05 1.094060009667592123e+06 1.274959584514537347e+01 1.374880446202216788e+01
8.012243428159884218e+00 1.169068343456419650e+06 1.091600497106127208e+06 1.397171770192444562e+01 1.374693675611556642e+01
8.022246228944103663e+00 1.309039030052363873e+06 1.051783314039836871e+06 1.408480386114146654e+01 1.370745179551543735e+01
8.032249029728323109e+00 5.271265069401578512e+05 1.047390815772944712e+06 1.317519584983568315e+01 1.370405956309870632e+01
8.042251830512544331e+00 6.074220090784961358e+05 1.072172320230788784e+06 1.331697906583770674e+01 1.374755976103039146e+01
8.052254631296765552e+00 1.120016040534710279e+06 8.887464013620128389e+05 1.392885356507471251e+01 1.361397157206235775e+01
8.062257432080983222e+00 1.303381870377510320e+06 9.719613843676173128e+05 1.408047288329887792e+01 1.373186701015249689e+01
8.072260232865204443e+00 8.052225859173360514e+05 9.145751518660741858e+05 1.359887402242558530e+01 1.366128165658264138e+01
8.082263033649422113e+00 1.270860993697924772e+06 8.939040524442616152e+05 1.405520517652562162e+01 1.364393627136970721e+01
8.092265834433641558e+00 7.168140216181125725e+05 9.597280375437093899e+05 1.348257170186073317e+01 1.372251900598283747e+01
8.102268635217862780e+00 6.028463413568214746e+05 1.005883876565253944e+06 1.330941761961573810e+01 1.377774701292870141e+01
8.112271436002080449e+00 1.259777485013937578e+06 9.885261400127999950e+05 1.404644566413689866e+01 1.376075588322032672e+01
8.122274236786301671e+00 5.378197859394445550e+05 9.899962374725532718e+05 1.319527881265603497e+01 1.376187685357714585e+01
8.132277037570519340e+00 1.081656936412426177e+06 1.018704459793266607e+06 1.389400462379920853e+01 1.379195588124994032e+01
8.142279838354740562e+00 1.251190343034083024e+06 1.007501951704837848e+06 1.403960593058010176e+01 1.378268381711130885e+01
8.152282639138958231e+00 1.115136238315485884e+06 1.004041091908562696e+06 1.392448714224218698e+01 1.377772276613768021e+01
8.162285439923179453e+00 9.290809384577164892e+05 1.068111045664803823e+06 1.374195113828259451e+01 1.384811353362294462e+01
8.172288240707398899e+00 1.319552942434796365e+06 1.034531596857627737e+06 1.409280355722390077e+01 1.381656666086623986e+01
8.182291041491616568e+00 1.121013031445184257e+06 1.048080505595894181e+06 1.392974332682632266e+01 1.383880336305766967e+01
8.192293842275837790e+00 1.147633404725208413e+06 9.865725436565587297e+05 1.395321247100067552e+01 1.374951326803392604e+01
8.202296643060055459e+00 6.787445638590839226e+05 1.157517029510300606e+06 1.342800014115081986e+01 1.383291710413301168e+01
8.212299443844278457e+00 1.307615832675475627e+06 1.113474262121235020e+06 1.408371606195365544e+01 1.378110294220349985e+01
8.222302244628497903e+00 8.904035481349995825e+05 1.075271227773735765e+06 1.369943006381311434e+01 1.372637136260786761e+01
8.232305045412717348e+00 6.868577820603760192e+05 1.102799410205475520e+06 1.343988253676178246e+01 1.374515233513994694e+01
8.242307846196936794e+00 4.050693550797352800e+05 1.114702454990654485e+06 1.291181357853802147e+01 1.375519477064078444e+01
8.252310646981154463e+00 3.131579687425244600e+06 1.106495406857094727e+06 1.495704812767005620e+01 1.374774653622622722e+01
8.262313447765375685e+00 6.306657970357635058e+05 1.351705329059970332e+06 1.335453136101754801e+01 1.389358452733670646e+01
8.272316248549593354e+00 5.088475606352235191e+05 1.463193275912855752e+06 1.313990376273067362e+01 1.395372879706565428e+01
8.282319049333814576e+00 1.622362949183933903e+06 1.443039299624767387e+06 1.429939425507677164e+01 1.392769928914118793e+01
8.292321850118034021e+00 1.251946524082154268e+06 1.442417913777285023e+06 1.404021011733553514e+01 1.392679007855698003e+01
8.302324650902253467e+00 1.057355875256048515e+06 1.509747721653861925e+06 1.387128189244054433e+01 1.402130920363300604e+01
8.312327451686472912e+00 3.376053708090717439e+06 1.344284991902202833e+06 1.503221804336608436e+01 1.394218430059713931e+01
8.322330252470692358e+00 2.533983248057216406e+06 1.392379540020044893e+06 1.474530302897207790e+01 1.399756117077113693e+01
8.332333053254911803e+00 6.687098089660261758e+05 1.428359960776370717e+06 1.341310547664396147e+01 1.404986843952527842e+01
8.342335854039131249e+00 6.800225377380696591e+05 1.423923108287450625e+06 1.342988122033550269e+01 1.404709165117201231e+01
8.352338654823350694e+00 1.145697241722078528e+06 1.580680088212745031e+06 1.395152395437430570e+01 1.412581641382254993e+01
8.362341455607570140e+00 1.311489660156997154e+06 1.597610566820641747e+06 1.408667419427552225e+01 1.414056477202051099e+01
8.372344256391789585e+00 1.159705826332027791e+06 1.354664206283955835e+06 1.396367693293150936e+01 1.399800199162587511e+01
8.382347057176009031e+00 9.046321889548078179e+05 1.158134947558386251e+06 1.371528371902623533e+01 1.382361834496535025e+01
8.392349857960230253e+00 1.573557571805811953e+06 1.174967179091498023e+06 1.426884958319083019e+01 1.384583854038252326e+01
8.402352658744449698e+00 2.976273303260391112e+06 1.243179737263619667e+06 1.490618250649145260e+01 1.391343453785686890e+01
8.412355459528669144e+00 1.243591139942912152e+06 1.205769446627134224e+06 1.403351383261812657e+01 1.387297918003124408e+01
8.422358260312888589e+00 7.036437421871733386e+05 1.293555430923563428e+06 1.346402745902507903e+01 1.392313869381297664e+01
8.432361061097108035e+00 3.721614020759527339e+05 1.323860589684510138e+06 1.282708291570632930e+01 1.394610806230660316e+01
8.442363861881327480e+00 8.538643558302568272e+05 1.298839518686723895e+06 1.365752762623284688e+01 1.391312980710562996e+01
8.452366662665546926e+00 1.430360677631409373e+06 1.292835455982500454e+06 1.417343719255330470e+01 1.390923182253009749e+01
8.462369463449766371e+00 7.341840447207331890e+05 1.095563451655945042e+06 1.350651501829243806e+01 1.379050504130915300e+01
8.472372264233985817e+00 2.277135487417722121e+06 1.030575080205545411e+06 1.463842884587458038e+01 1.371275037297061417e+01
8.482375065018207039e+00 1.493062572702439502e+06 1.046289421631655772e+06 1.421633998636140817e+01 1.373272003053822665e+01
8.492377865802424708e+00 6.294004079791605473e+05 1.077183595822872361e+06 1.335252291181553908e+01 1.379169698581810444e+01
8.502380666586644153e+00 1.507512882059353869e+06 1.058938087770790793e+06 1.422597175285997118e+01 1.376733839879148746e+01
8.512383467370863599e+00 8.062812556682814611e+05 1.099612057211235864e+06 1.360018791306105790e+01 1.379208026970231060e+01
8.522386268155083044e+00 5.287190539885156322e+05 1.061755933806910645e+06 1.317821248089420116e+01 1.371594915028130934e+01
8.532389068939304266e+00 8.765014978743873071e+05 9.072231530574039789e+05 1.368369369226881993e+01 1.359118960614822313e+01
8.542391869723521935e+00 7.119973181793355616e+05 9.692181946306802565e+05 1.347582942378496362e+01 1.362538987233864063e+01
8.552394670507743157e+00 6.531637672573601594e+05 1.023926965970705962e+06 1.338958316894007439e+01 1.368638754742100261e+01
8.562397471291960827e+00 1.877774341476303991e+06 1.033591049645889318e+06 1.444559777257237521e+01 1.369258222768316635e+01
8.572400272076182048e+00 3.177666872731569456e+05 1.274310881057919236e+06 1.266907270466142421e+01 1.382484707799924628e+01
8.582403072860401494e+00 5.772748991731486749e+05 1.374375956395690795e+06 1.326607386041061432e+01 1.392716810836720853e+01
8.592405873644620939e+00 2.175008030008479021e+06 1.429433128764886409e+06 1.459254291445602725e+01 1.397492241507726263e+01
8.602408674428842161e+00 1.231196892719442258e+06 1.515732418829091825e+06 1.402349733772149065e+01 1.405194743758332621e+01
8.612411475213059830e+00 1.613817802486370550e+06 1.530932546683899127e+06 1.429411323574378478e+01 1.407266759075612228e+01
8.622414275997281052e+00 3.454199401200611144e+06 1.535147060622377554e+06 1.505510126653794067e+01 1.407488475249040505e+01
8.632417076781498722e+00 1.629434882704001153e+06 1.570131563120454084e+06 1.430374381494178770e+01 1.414701792764053501e+01
8.642419877565719943e+00 1.482130393935538596e+06 1.636618710852282587e+06 1.420899106607940432e+01 1.422141976210122216e+01
8.652422678349939389e+00 1.661289508885595016e+06 1.533630271915944992e+06 1.432310467135167897e+01 1.415453242851414117e+01
8.662425479134157058e+00 8.203651736602411838e+05 1.618042398690948961e+06 1.361750485384080100e+01 1.420562302552558442e+01
8.672428279918378280e+00 1.924133994799568318e+06 1.504710421410758514e+06 1.446998655164948566e+01 1.407102813896481308e+01
8.682431080702595949e+00 7.025962147519978462e+05 1.243287680123883998e+06 1.346253763131286973e+01 1.390858974662970127e+01
8.692433881486817171e+00 1.308633524223263841e+06 1.211612105733275414e+06 1.408449403947818546e+01 1.388671797830720855e+01
8.702436682271034840e+00 1.042135201708766632e+06 1.188346192305760458e+06 1.385678224499810796e+01 1.386948559723652963e+01
8.712439483055256062e+00 2.159730287244484760e+06 1.300543711349989753e+06 1.458549390484736996e+01 1.391999020140162990e+01
8.722442283839475508e+00 3.671660524042747566e+05 1.324077169485784136e+06 1.281356948357529291e+01 1.394492261097240160e+01
8.732445084623694953e+00 5.785492470449926332e+05 1.293150788678452373e+06 1.326827895085171960e+01 1.392723550397389509e+01
8.742447885407916175e+00 1.281003564407305093e+06 1.328338882371701999e+06 1.406315436339436431e+01 1.396713036410033659e+01
8.752450686192133844e+00 1.226205346232872456e+06 1.305662896342058899e+06 1.401943487430193258e+01 1.394790565795185522e+01
8.762453486976355066e+00 2.895462218372118194e+06 1.451313549008673290e+06 1.487865531716779621e+01 1.403255400446881218e+01
8.772456287760574511e+00 1.079233213153980672e+06 1.461362568497950677e+06 1.389176135911930032e+01 1.403709174999123732e+01
8.782459088544793957e+00 1.583943805918917991e+06 1.445137638297965750e+06 1.427542837466592829e+01 1.397657364987247597e+01
8.792461889329013403e+00 1.089665245377747342e+06 1.452786797833656659e+06 1.390138109270372091e+01 1.398891761716796545e+01
8.802464690113232848e+00 1.059197677897183225e+06 1.392219295635082992e+06 1.387302227184486370e+01 1.392217530402299097e+01
8.812467490897452294e+00 2.644292381041525863e+06 1.570039393032682594e+06 1.478791405668463277e+01 1.400887137373204361e+01
8.822470291681669963e+00 2.270269501626538113e+06 1.438708099547056016e+06 1.463540910559404296e+01 1.394605162547951593e+01
8.832473092465891185e+00 1.886918202044407954e+05 1.384015426439542556e+06 1.214787038226891447e+01 1.387194220682313350e+01
8.842475893250110630e+00 6.626900019375940319e+05 1.429749725476671709e+06 1.340406259110208254e+01 1.389701674494217265e+01
8.852478694034330076e+00 6.147610402229940519e+05 1.358780209759229561e+06 1.332898891879964332e+01 1.378244559184031459e+01
8.862481494818549521e+00 3.182226417606469709e+06 1.502866607668019133e+06 1.497309164110155066e+01 1.386561261030368009e+01
8.872484295602768967e+00 1.450817990030224901e+06 1.356949646903068293e+06 1.418763808638997936e+01 1.378070836312234704e+01
8.882487096386988412e+00 4.776138089713319787e+05 1.191351010550290346e+06 1.307655775389910779e+01 1.363331437634287191e+01
8.892489897171209634e+00 2.087021095327339601e+06 1.256386668936569709e+06 1.455124829397535358e+01 1.377575139836304352e+01
8.902492697955427303e+00 3.090005724858825561e+05 1.311618690162247512e+06 1.264109840858328937e+01 1.383490190615358983e+01
8.912495498739646749e+00 2.644148054893869441e+06 1.331763196864051279e+06 1.478785947494189124e+01 1.386288502251852606e+01
8.922498299523867971e+00 1.039205812627064064e+06 1.111814192597051384e+06 1.385396733768995858e+01 1.373303438205738303e+01
8.932501100308087416e+00 4.486845017459824448e+05 1.098664500708054285e+06 1.301407525101983431e+01 1.372348644736291767e+01
8.942503901092306862e+00 9.040840624535114039e+05 1.089197557006382849e+06 1.371467762449078975e+01 1.370112781961492310e+01
8.952506701876526307e+00 1.270242235420049867e+06 9.450514316402252298e+05 1.405471817679809021e+01 1.357148586746575702e+01
8.962509502660747529e+00 8.363506139428362949e+05 9.605477022435795516e+05 1.363680319881393999e+01 1.361142372206824547e+01
8.972512303444965198e+00 7.627873706694727298e+05 7.711018855416257866e+05 1.354473459602895957e+01 1.347035720699528305e+01
8.982515104229184644e+00 1.306171379251258448e+06 7.547731209671202814e+05 1.408261080475087290e+01 1.345310655039092218e+01
8.992517905013404089e+00 3.734774282529468765e+05 9.473305324788470753e+05 1.283061284867115326e+01 1.361166123569239694e+01
9.002520705797623535e+00 5.014137162996021216e+05 1.156211449322999688e+06 1.312518682033455875e+01 1.372661923667539696e+01
9.012523506581844757e+00 4.794595491227812017e+05 1.141241899326191517e+06 1.308041480921064803e+01 1.371399741117925153e+01
9.022526307366062426e+00 5.602440711723781424e+05 1.177568179281820776e+06 1.323612780913931353e+01 1.374950094984217941e+01
9.032529108150283648e+00 8.595894023075025762e+05 1.178023488496021833e+06 1.366421011504199257e+01 1.375009590065089249e+01
9.042531908934501317e+00 2.566816028374977876e+06 1.129332271539823851e+06 1.475817678933603183e+01 1.370212066156424768e+01
9.052534709718722539e+00 3.201774147739189211e+06 1.224705468458657386e+06 1.497921563530381839e+01 1.382369990315015329e+01
9.062537510502940208e+00 1.105577185455161147e+06 1.415075569044846809e+06 1.391587809634048156e+01 1.397316327282036319e+01
9.072540311287159653e+00 1.235939693454759195e+06 1.486339375331814168e+06 1.402734212410614845e+01 1.406124251916225276e+01
9.082543112071380875e+00 7.677957720256822649e+05 1.567845503093581181e+06 1.355127905492476792e+01 1.414811823517532297e+01
9.092545912855598544e+00 7.705679927330783103e+05 1.790753731232153717e+06 1.355488317479778715e+01 1.427072967455583274e+01
9.102548713639821543e+00 1.422582594360118266e+06 1.649573258751469431e+06 1.416798450611610782e+01 1.418628147697691766e+01
9.112551514424039212e+00 2.595484822747682221e+06 1.425241629313161597e+06 1.476928388670686942e+01 1.405239244285861133e+01
9.122554315208260434e+00 1.263361418279424775e+06 1.538382974873780040e+06 1.404928651897143865e+01 1.412094734765158144e+01
9.132557115992479879e+00 1.456811476551814703e+06 1.568417442940431647e+06 1.419176068528310353e+01 1.414248340343632471e+01
9.142559916776697548e+00 3.311579911831799895e+06 1.701777403610906564e+06 1.501293594822760546e+01 1.423960733591663796e+01
9.152562717560918770e+00 1.013830831087448867e+06 1.700892962835609680e+06 1.382924661596795879e+01 1.423845225095893419e+01
9.162565518345136439e+00 7.341262239178073360e+05 1.611855074470327701e+06 1.350643626000246300e+01 1.413242632274722865e+01
9.172568319129357661e+00 2.350131986621962860e+06 1.457023133432872593e+06 1.466998204906315806e+01 1.403536371381821724e+01
9.182571119913575330e+00 1.566318842187924543e+06 1.462252549768922385e+06 1.426423873773833151e+01 1.403941153235912509e+01
9.192573920697796552e+00 2.234755339400907978e+06 1.456701955536594382e+06 1.461964231220819599e+01 1.403551928846788144e+01
9.202576721482015998e+00 7.608391442048144527e+05 1.197640985559346853e+06 1.354217724026305092e+01 1.385644544817956181e+01
9.212579522266235443e+00 4.431658223420190625e+05 1.200960489639559528e+06 1.300169929578735584e+01 1.385966208286822798e+01
9.222582323050454889e+00 8.923334713356752181e+05 1.338199370510774199e+06 1.370159518848772073e+01 1.396122795699491448e+01
9.232585123834672558e+00 1.320884997975972481e+06 1.230750932217219146e+06 1.409381252292144104e+01 1.389768176582094839e+01
9.242587924618893780e+00 1.395754939996205969e+06 1.172267456276194658e+06 1.414894600247940559e+01 1.384960416883981971e+01
9.252590725403113225e+00 4.619092420820724219e+05 1.122362678290500306e+06 1.304312370505608953e+01 1.382397781650609403e+01
9.262593526187332671e+00 1.050345375969788060e+06 1.250639658617218025e+06 1.386462959754329560e+01 1.391933501641191384e+01
9.272596326971553893e+00 2.243753913501172327e+06 1.327501388545722002e+06 1.462366087539600201e+01 1.401637160056788822e+01
9.282599127755773338e+00 1.168199165392857511e+06 1.439731859421328176e+06 1.397097394614951682e+01 1.409533215971325149e+01
9.292601928539992784e+00 9.230006068366557593e+05 1.591396158504355466e+06 1.373538517094593914e+01 1.416957772772433977e+01
9.302604729324210453e+00 1.685802781558268238e+06 1.611385861521566287e+06 1.433775243653719755e+01 1.418287743264309952e+01
9.312607530108431675e+00 2.171885927798709366e+06 1.832227817987384507e+06 1.459110643922707773e+01 1.434960910367710873e+01
9.322610330892651120e+00 1.288644851555565605e+06 1.851138016951232217e+06 1.406910172150308647e+01 1.436603531375729581e+01
9.332613131676870566e+00 2.126868650967343245e+06 1.790514084771356080e+06 1.457016133908673083e+01 1.433397210045400705e+01
9.342615932461090011e+00 2.989192287889272906e+06 1.847131535238784272e+06 1.491051377104339792e+01 1.437281808018633100e+01
9.352618733245309457e+00 1.615641673185523367e+06 1.854477777074811747e+06 1.429524275658577182e+01 1.438044784538323739e+01
9.362621534029528902e+00 2.891170763206073083e+06 1.867807966416012729e+06 1.487717208643017486e+01 1.438803000273414234e+01
9.372624334813748348e+00 1.258357564572111005e+06 1.801364050899263704e+06 1.404531790842534456e+01 1.435073394986896034e+01
9.382627135597967794e+00 1.576890659522533184e+06 1.796919156594294356e+06 1.427096552905983806e+01 1.434721753177049131e+01
9.392629936382187239e+00 1.790991120534569258e+06 1.718904055587795796e+06 1.439827972320508032e+01 1.430024880222569195e+01
9.402632737166406685e+00 1.003809267032956821e+06 1.580269020889162552e+06 1.381931258811189700e+01 1.423536794057555177e+01
9.412635537950626130e+00 1.832434864311480662e+06 1.482299412809140980e+06 1.442115616739715378e+01 1.413539761718682897e+01
9.422638338734845576e+00 1.441002857114470331e+06 1.282157717198939761e+06 1.418084985771006856e+01 1.400509875126122417e+01
9.432641139519065021e+00 1.239751014200904872e+06 1.494483565235004062e+06 1.403042112241993422e+01 1.410050259398679806e+01
9.442643940303286243e+00 1.268702539895860478e+06 1.452724378442632966e+06 1.405350531409394321e+01 1.406920027728904365e+01
9.452646741087505688e+00 1.464206906204305356e+06 1.467361322543273913e+06 1.419682429289186310e+01 1.407702609955284068e+01
9.462649541871725134e+00 5.379759843052866636e+05 1.599361290143727558e+06 1.319556919930982097e+01 1.415835829700697346e+01
9.472652342655944580e+00 6.896121114938613027e+05 1.525874372237558011e+06 1.344388456124853448e+01 1.410546264568516861e+01
9.482655143440164025e+00 3.593941892968815286e+06 1.650491375380641548e+06 1.509476017840663076e+01 1.416623373231701422e+01
9.492657944224383471e+00 1.117539604806451825e+06 1.608957614803430857e+06 1.392664004538454670e+01 1.412444401725259979e+01
9.502660745008602916e+00 1.951997505641618278e+06 1.666243056590994587e+06 1.448436376810682802e+01 1.416110307915954358e+01
9.512663545792824138e+00 2.455808910637947731e+06 1.579384573599877534e+06 1.471396676010735405e+01 1.406500439202420694e+01
9.522666346577041807e+00 1.024078767343613668e+06 1.756543393978345674e+06 1.383930400285730222e+01 1.420417776852478298e+01
9.532669147361263029e+00 2.811789891688391101e+06 1.777415141823956743e+06 1.484933181066038621e+01 1.423030285031190090e+01
9.542671948145480698e+00 7.828796478515856434e+05 2.140977570126086008e+06 1.357073425671136668e+01 1.429830231275397168e+01
9.552674748929700144e+00 1.898842399559061043e+06 2.180157669859120157e+06 1.445675499507034090e+01 1.432795418565435774e+01
9.562677549713921366e+00 5.087635933020170778e+05 2.283243619413099252e+06 1.313973873440315998e+01 1.436959091812268774e+01
9.572680350498139035e+00 2.486723008468438871e+06 2.169224354159783106e+06 1.472647634081618939e+01 1.430460867241916567e+01
9.582683151282360257e+00 9.192013377955812030e+05 2.145541889945999254e+06 1.373126046090681385e+01 1.427792305922960026e+01
9.592685952066577926e+00 7.593128604292239994e+06 2.009845580032068072e+06 1.584275426526940755e+01 1.420911865391786755e+01
9.602688752850799148e+00 1.548520701869825833e+06 2.006937276162980823e+06 1.425281064728880409e+01 1.420532573891786221e+01
9.612691553635016817e+00 3.085942950735388789e+06 2.033214993990970310e+06 1.494236782525847218e+01 1.421820723951138987e+01
9.622694354419238039e+00 1.201596992851469899e+06 2.093226665394900599e+06 1.399916205736859354e+01 1.429382797559722640e+01
9.632697155203459261e+00 7.635716609919889597e+05 2.222885419970459305e+06 1.354576225777206311e+01 1.433503985895647048e+01
9.642699955987676930e+00 1.319130482635147870e+06 2.315922263471310493e+06 1.409248335223133175e+01 1.440306538486007071e+01
9.652702756771898152e+00 7.508883052916262532e+05 2.005012367938190233e+06 1.352901219171130442e+01 1.434864903859602414e+01
