# Solid Silica - BKS potential, melted and quenched
# 216 atoms, T~1000K, dens~2.295g/cm^3
# NVE, dt = 1.0 fs, 50 ns, output_step = 1.0 fs
# Temperature = 1065.705630 K, Volume = 3130.431110818 A^3
# LAMMPS metal units
c_flux1[1] c_flux1[2] c_flux1[3]
-620.57505 745.65957 -355.07202
-635.04556 755.18787 -429.09652
-624.26838 756.91423 -496.61816
-593.13635 749.31251 -561.35904
-548.09025 729.44176 -625.70767
-496.29677 693.35255 -689.99836
-444.65584 637.05993 -752.30611
-399.01802 557.8118 -809.10475
-363.22296 455.33414 -856.69087
-338.30661 332.34938 -892.85653
-321.95674 194.13531 -918.00609
-309.00651 47.312412 -935.34359
-292.92358 -101.51777 -949.95777
-268.25414 -246.40148 -967.35983
-232.83997 -382.19357 -991.8358
-188.97063 -504.50012 -1025.3254
-142.98732 -609.52323 -1066.8811
-103.80166 -693.64118 -1112.8875
-80.506337 -753.13931 -1157.9399
-79.86466 -784.28744 -1195.6355
-104.68597 -783.98657 -1219.3264
-153.63469 -750.46279 -1222.7021
-222.26698 -684.08925 -1200.4705
-304.80043 -587.976 -1149.1203
-395.53301 -468.33805 -1067.5938
-489.59927 -334.55112 -957.83799
-582.77177 -198.51544 -824.61351
-670.94801 -73.445786 -674.65362
-749.55091 28.061591 -515.3173
-813.57432 96.118818 -353.00914
-858.15946 125.40238 -191.94217
-879.58425 116.21403 -33.634331
-876.08992 74.484481 122.88625
-848.15841 10.751484 280.12485
-798.06222 -61.672013 441.07732
-729.04215 -128.85204 608.03942
-644.25202 -178.22814 781.68056
-545.95163 -200.05697 960.29673
-435.21267 -188.40874 1139.384
-312.11746 -141.82423 1311.464
-176.55288 -63.43643 1466.404
-28.94887 39.521706 1592.3238
129.35872 156.90801 1677.1647
296.14346 277.33848 1710.7852
468.41749 390.01947 1686.9548
642.51359 486.09727 1604.6696
814.08862 559.90657 1468.2529
978.25973 609.19587 1286.3159
1129.6415 635.1222 1069.7216
1262.3631 641.45017 829.25181
1370.3633 633.61423 573.73537
1447.8246 617.55004 309.03852
1489.8311 598.71571 38.331352
1493.2991 581.20868 -236.74906
1458.1091 567.10587 -514.62935
1387.9683 556.00059 -792.3904
1290.8464 544.85724 -1065.1119
1178.4061 528.37779 -1325.9129
1064.2371 499.63716 -1566.837
961.65676 451.30368 -1779.9554
881.35161 376.94245 -1958.5964
829.62985 272.3885 -2097.7962
807.55701 136.88502 -2194.2982
811.12096 -26.34334 -2245.8209
832.41022 -210.03922 -2250.2774
861.24588 -403.66365 -2205.2753
886.77762 -594.64138 -2108.1383
898.9366 -770.07432 -1957.0016
889.47138 -918.61439 -1752.3942
853.0218 -1031.9728 -1498.8427
787.82927 -1105.9631 -1205.8311
696.0284 -1140.7491 -887.54463
583.12774 -1140.2491 -561.7002
456.83485 -1110.7156 -247.47918
325.38811 -1058.821 36.861149
196.06562 -989.8991 276.20947
74.127566 -907.00452 460.3758
-37.593837 -811.10426 585.02647
-138.45444 -702.26863 651.91084
-229.38879 -581.18674 668.02273
-312.3374 -450.37682 644.17028
-389.88335 -314.57222 592.88926
-465.22202 -180.22205 526.70866
-542.13103 -54.307643 456.67174
-624.75425 57.191408 391.51516
-717.0047 150.58285 337.42056
-821.87958 225.18874 298.34226
-940.75065 283.22997 276.91499
-1072.6906 329.02542 275.12064
-1213.7997 367.70404 294.53921
-1356.9581 403.89082 335.9244
-1492.1265 440.75132 398.71042
-1607.5238 479.61193 480.73771
-1691.1596 519.90978 578.52604
-1732.7635 559.9048 688.09636
-1725.4518 597.47123 805.87662
-1666.8497 630.75634 929.57441
-1559.2125 658.37881 1058.1801
-1408.7043 679.26606 1191.627
-1223.9621 692.16766 1329.4033
-1014.6837 695.24721 1469.3448
-790.60412 686.04158 1606.5127
-560.93145 661.91719 1733.1234
-334.0699 620.98332 1839.2694
-117.52537 563.11544 1914.2571
82.295179 490.52934 1947.9746
260.42921 407.92662 1932.3247
413.64134 321.72744 1862.4539
540.87683 238.69908 1737.583
643.29515 164.17995 1561.2459
724.02044 100.67235 1340.7777
787.3156 47.142128 1086.3291
837.61502 -0.61679852 809.71636
878.14099 -48.816442 523.12511
909.91077 -103.97861 237.62475
931.11655 -171.12926 -37.882425
937.66744 -252.67613 -297.29033
924.56154 -348.03707 -537.42371
887.56548 -454.14457 -757.39164
824.5626 -566.07615 -957.67709
736.295 -677.69785 -1138.9469
626.29351 -782.03935 -1301.0667
500.04266 -871.64367 -1442.8959
363.50803 -939.01826 -1562.3337
221.79221 -977.24331 -1657.163
78.397002 -980.95768 -1725.5317
-64.315529 -947.14426 -1766.1868
-203.89104 -875.66174 -1778.3088
-336.45879 -769.03085 -1761.4305
-456.28461 -631.37565 -1715.6523
-556.14431 -467.002 -1642.1492
-628.80723 -279.13091 -1543.8125
-669.01001 -69.348147 -1425.5979
-675.18076 162.25672 -1294.1727
-650.52127 415.96483 -1156.8787
-602.7377 690.9408 -1019.9239
-542.7768 983.67659 -886.74455
-482.60927 1286.9766 -757.18896
-432.68195 1589.6664 -628.00152
-399.46329 1877.0613 -494.57055
-384.0274 2132.1335 -352.96011
-381.9353 2337.4916 -201.82706
-384.63981 2477.6456 -43.196397
-381.9718 2540.9669 117.77077
-364.94985 2520.8723 274.17469
-327.91692 2416.1069 418.91558
-269.59735 2230.646 545.88775
-192.78597 1973.3809 650.42827
-102.98457 1657.1378 728.92678
-6.1474405 1297.0917 778.50747
93.092656 908.82135 797.15762
192.04082 506.87775 784.44679
289.24351 103.9402 742.38702
383.02438 -289.60859 675.63906
470.33328 -665.80159 590.64702
546.3691 -1018.8791 493.89887
605.10052 -1344.5645 390.2369
640.84151 -1639.3864 281.54322
650.30612 -1900.3315 166.79367
634.251 -2124.789 43.22083
597.9225 -2310.589 -91.475689
549.8727 -2455.7692 -236.88002
499.54221 -2558.3671 -388.44397
454.74324 -2616.0918 -537.8412
419.47405 -2626.1615 -674.75686
393.20626 -2585.5503 -789.16952
371.44649 -2491.4971 -873.39747
347.37579 -2342.5689 -922.98861
313.99362 -2139.6917 -936.66497
265.68144 -1887.2628 -915.65404
199.19586 -1593.5521 -862.91152
113.41719 -1270.3766 -782.66579
8.5289003 -931.95225 -680.56746
-114.87585 -593.37965 -563.91535
-256.29515 -268.97935 -441.75892
-414.98782 29.156985 -324.15781
-589.14715 292.20212 -220.8762
-774.78539 514.71895 -139.82969
-964.78438 694.21717 -85.775887
-1148.6367 830.44034 -59.766636
-1313.0944 924.68981 -59.345344
-1443.8927 979.25622 -79.433221
-1528.0554 997.38796 -113.479
-1556.2867 983.49425 -154.66751
-1524.7822 943.42181 -197.02018
-1435.7691 884.54023 -235.90517
-1296.8966 815.37847 -268.14228
-1119.7707 744.79137 -291.63891
-918.17906 681.02257 -304.9793
-706.28616 630.68667 -307.01521
-497.15451 598.15427 -296.86087
-301.56614 585.28815 -274.08147
-127.52965 591.4616 -238.97832
19.950786 613.88478 -193.0665
138.87798 647.84424 -139.13104
229.9511 687.12889 -80.605325
295.98564 724.54462 -20.129962
340.99323 752.51217 41.558665
369.58657 763.73079 105.90223
386.52601 751.70146 175.96457
396.46375 711.43951 255.44265
403.69303 639.83272 347.44841
411.39966 535.81103 453.33116
420.71822 400.07793 571.84778
429.61931 234.63801 698.99894
432.41705 42.129517 828.71121
420.5794 -174.66109 953.64144
385.0056 -413.28411 1066.1389
319.15467 -671.71572 1159.2728
221.72823 -948.03818 1227.9263
97.817286 -1239.76 1269.5375
-41.933932 -1542.9589 1284.2281
-183.7265 -1851.4452 1273.7515
-313.37292 -2156.6859 1240.0421
-418.68528 -2448.3071 1183.4515
-490.90027 -2715.2431 1101.9894
-525.08405 -2947.1175 991.71838
-520.14377 -3135.358 848.30386
-478.26984 -3273.8903 668.93886
-404.34999 -3359.1932 453.77748
-305.24994 -3389.7225 206.52298
-189.50747 -3365.136 -65.931993
-67.019154 -3285.4685 -354.41304
51.611455 -3150.6087 -648.47361
155.76944 -2960.1338 -937.11953
235.57283 -2713.5564 -1209.1389
282.43694 -2410.6633 -1453.351
289.78901 -2052.0507 -1658.9845
254.03784 -1639.7737 -1816.3234
175.83502 -1177.9959 -1917.6719
60.930785 -673.78246 -1958.2017
-79.794768 -137.59114 -1936.6146
-231.61404 416.27522 -1855.3566
-378.38557 969.90973 -1720.374
-505.49547 1502.4133 -1540.4886
-602.32964 1991.4709 -1326.6048
-663.99819 2415.3664 -1090.8514
-691.56902 2755.361 -845.82189
-690.92443 2998.0232 -603.79285
-670.72407 3136.6416 -375.94372
-640.14177 3171.9196 -171.58717
-606.77709 3111.3748 2.3896712
-575.2887 2967.787 141.68162
-546.95845 2757.0464 244.46415
-520.07186 2495.6861 311.22925
-491.1655 2198.9029 344.67197
-456.29708 1879.1035 349.29303
-412.14162 1545.6071 331.03493
-356.65125 1205.1353 296.59577
-289.24278 862.74034 252.69329
-210.8963 522.75597 205.30903
-123.97717 189.83663 158.99498
-31.848311 -130.33134 116.44181
61.567146 -430.57034 78.580824
151.94003 -702.20912 45.224967
234.57531 -935.73381 15.878191
304.75151 -1121.8225 -9.5199412
358.44144 -1252.6331 -30.361075
393.0871 -1323.1109 -45.68204
408.15294 -1331.925 -54.880924
404.86985 -1281.9843 -58.448923
385.49456 -1180.3452 -58.421906
352.58909 -1037.5312 -57.963581
308.61968 -866.35024 -60.543128
255.87182 -680.49166 -68.343131
196.78765 -492.78673 -81.000725
134.46529 -314.09121 -94.919408
73.014303 -152.34359 -103.70617
17.294956 -12.262504 -99.656855
-28.23227 104.45889 -75.800976
-61.173483 198.50349 -27.829684
-82.379482 272.08996 44.730994
-96.282097 328.02501 138.17782
-109.76058 368.89399 245.45557
-130.19616 396.36294 357.26637
-163.22349 410.94155 463.67017
-210.95078 412.13436 555.48386
-271.24504 398.91923 625.26374
-338.0196 370.5041 667.82172
-402.80375 326.84312 680.26122
-456.73549 268.68852 661.82523
-492.73432 197.52507 613.69136
-506.66066 115.27538 538.79853
-497.39791 24.221762 441.46813
-465.95478 -72.719587 326.80778
-414.47844 -171.57358 200.07753
-345.37653 -266.82843 65.998855
-261.05258 -351.60803 -71.916609
-164.31755 -418.45318 -211.73971
-58.97378 -460.78989 -353.03239
49.687494 -474.5577 -496.24822
155.03769 -459.4864 -641.79642
250.17113 -419.43725 -789.10079
329.3035 -361.63195 -935.92799
388.95941 -294.87626 -1078.1111
428.45118 -227.40081 -1209.7737
449.60369 -165.10493 -1323.9032
455.81944 -110.47849 -1413.2777
450.74302 -62.605177 -1471.2961
437.16574 -17.980599 -1492.6004
416.29009 27.990691 -1473.5964
387.67206 79.564986 -1412.8518
349.76576 139.58471 -1311.3944
300.78226 208.92711 -1172.9486
239.65131 286.34029 -1004.0628
166.89349 368.6462 -813.96952
85.222422 451.05436 -614.09639
-0.32996051 527.58216 -416.93761
-82.932187 591.51809 -234.44879
-154.89236 636.30442 -76.17388
-209.06853 656.37396 52.496476
-240.15842 648.20807 151.50243
-245.67498 610.94672 226.13776
-225.97274 546.57724 285.93097
-183.55065 459.50678 342.40212
-121.87673 355.69232 406.20729
-44.314701 241.67974 484.41166
46.517026 123.73615 578.81107
148.93656 7.4030305 685.72075
261.84 -102.58437 797.23975
383.94687 -202.10255 903.63689
512.99224 -287.41814 995.69628
645.10699 -354.96638 1066.7884
774.97321 -401.51683 1113.7987
896.0336 -424.71469 1137.014
1001.1466 -423.7561 1139.1411
1083.2629 -400.02115 1123.973
1136.2768 -357.45018 1094.9993
1155.7348 -302.51983 1054.3737
1139.3202 -243.57694 1002.2946
1087.1457 -189.78423 937.00477
1001.6928 -149.51744 855.31588
887.33725 -129.00217 753.68102
749.62686 -131.12725 629.58473
594.45144 -155.0175 482.90529
427.48501 -196.27164 316.60589
253.93016 -247.94521 136.4767
78.54479 -301.82912 -50.171046
-94.084067 -349.88831 -236.2381
-259.33352 -385.39568 -416.34791
-412.48504 -403.57211 -587.52581
-548.89039 -401.63237 -748.92595
-664.4147 -378.33764 -900.83648
-756.08931 -333.3512 -1043.5125
-822.63342 -266.91766 -1176.1345
-864.9008 -179.92791 -1296.4512
-885.73511 -74.626634 -1401.0288
-889.34812 44.529075 -1486.1652
-880.38617 170.35136 -1548.8342
-863.08629 293.25376 -1586.8917
-840.91321 402.62518 -1598.8801
-816.70779 489.10011 -1583.4235
-793.20677 546.88266 -1539.0574
-773.47445 575.32942 -1464.5519
-760.9201 578.96506 -1359.6059
-758.74933 566.27699 -1225.5033
-769.16721 547.77455 -1065.3052
-792.30255 533.9331 -883.23212
-825.2331 533.36456 -684.20495
-861.3589 551.43693 -473.19684
-891.04378 589.70335 -254.66845
-903.23546 646.02302 -32.010709
-887.4238 715.32092 192.37426
-835.08863 790.37005 416.63205
-740.48948 862.61582 638.906
-601.12552 923.05108 857.60478
-418.14567 963.26588 1071.4021
-196.50188 976.33267 1278.8248
55.43292 957.4744 1477.1705
326.43149 904.37216 1661.2232
603.35921 817.05023 1822.4293
872.24866 697.62283 1949.4437
1119.6479 550.19445 2029.702
1333.8462 380.69792 2052.1989
1505.9977 196.76505 2010.2669
1630.4702 7.5586741 1903.7295
1704.9103 -176.70587 1739.725
1729.7975 -345.46261 1531.6882
1708.2547 -488.75987 1296.9431
1646.2068 -598.44874 1053.1954
1552.2555 -669.48394 815.44008
1437.024 -700.86602 593.86601
1311.552 -695.93592 393.17566
1185.1853 -661.62751 213.13742
1063.5699 -607.07903 49.841996
947.37978 -541.95472 -102.8939
832.18207 -475.07317 -252.10215
709.47043 -413.47229 -404.4338
568.92516 -361.89331 -564.75812
400.96725 -322.90986 -734.92235
199.05479 -297.24703 -912.65323
-38.877537 -284.00772 -1090.7616
-310.27591 -280.79578 -1256.9357
-608.51981 -283.71913 -1394.7748
-923.75753 -287.40807 -1486.2628
-1243.4896 -285.5071 -1515.3554
-1553.0615 -271.42309 -1471.4888
-1836.1993 -239.06343 -1351.8562
-2076.2449 -183.69832 -1161.589
-2257.6924 -102.67582 -912.26879
-2367.9666 4.0172839 -619.22053
-2399.2512 133.43736 -298.75934
-2349.7969 279.79278 34.015317
-2224.4121 434.86647 366.18206
-2033.7825 589.06979 686.79233
-1792.9433 732.80285 986.07907
-1519.1091 857.8759 1254.8648
-1229.4933 958.4202 1484.9186
-939.41639 1031.2003 1670.251
-661.08181 1075.3676 1808.5652
-403.09107 1092.1003 1902.1101
-170.5966 1084.2487 1957.2041
34.107533 1055.96 1982.7399
211.13271 1012.318 1987.8303
362.68362 958.87847 1979.6356
493.02552 901.07253 1961.8878
608.12873 843.4597 1934.3215
714.78792 789.08557 1893.261
819.12301 738.8807 1833.04
924.85047 691.21252 1748.2376
1032.2359 642.00856 1635.7862
1137.9388 585.5334 1496.3301
1236.0498 516.039 1334.4481
1319.8461 429.69683 1157.6991
1383.4513 325.85559 974.96626
1422.8352 207.62791 794.43944
1436.0603 81.354577 621.69609
1422.8465 -44.370798 458.59755
1384.2861 -160.29657 303.10881
1322.4143 -258.12884 150.20784
1240.2148 -331.71727 -6.2243862
1141.6627 -377.49014 -171.13954
1031.7477 -394.40321 -346.57162
916.22248 -383.42126 -530.56567
800.97845 -347.23491 -717.4198
691.18136 -290.03438 -898.7314
590.49236 -217.32093 -1065.082
500.56049 -135.69705 -1207.9123
420.87272 -52.516665 -1320.8482
348.90071 24.657315 -1400.182
280.41234 88.74097 -1444.4743
209.91169 134.06042 -1453.5445
131.55273 156.86291 -1427.4955
40.123636 155.91194 -1366.3485
-67.907169 132.42484 -1270.6159
-193.41994 89.803861 -1142.2995
-334.17597 33.04716 -985.91194
-484.88749 -32.016134 -808.77049
-637.97613 -99.808916 -620.33183
-784.91667 -165.77929 -430.73541
-917.57635 -226.99378 -249.16082
-1029.385 -282.40402 -82.691446
-1116.0097 -332.43698 63.971607
-1175.455 -378.15336 188.05186
-1207.62 -420.10497 288.0988
-1213.231 -457.68092 363.81587
-1193.1245 -488.85759 416.15396
-1147.739 -510.60962 447.56942
-1077.2718 -519.75617 462.10168
-981.90495 -513.91907 465.02815
-862.11817 -492.18938 462.40965
-718.78465 -455.14572 460.20974
-553.26695 -404.14901 463.28771
-367.27738 -340.49103 474.49123
-163.0717 -264.8866 494.0809
56.302064 -177.71062 519.89968
286.69212 -79.829267 548.26032
522.6419 26.466529 575.05327
757.67421 136.93009 596.83862
984.78252 245.57179 611.41029
1197.1712 345.60016 617.77796
1388.8779 430.6552 615.68799
1554.905 496.15083 604.85558
1690.8346 539.94263 584.32851
1792.3161 562.50667 552.22193
1854.8379 566.13953 506.15843
1873.9822 553.81646 444.14664
1846.2386 527.96403 365.56223
1770.0212 489.77578 272.09521
1646.5738 439.20021 167.96222
1480.3423 375.54871 59.352734
1278.6614 298.64725 -46.782346
1050.7273 209.76216 -144.24545
806.44424 112.48535 -229.03114
555.20383 12.931246 -300.04839
304.90696 -80.743273 -359.1303
61.812446 -159.62922 -410.25411
-169.33458 -215.80448 -458.26195
-384.76097 -243.97892 -507.66109
-581.08364 -242.65894 -561.58043
-755.063 -214.38812 -621.2337
-903.61339 -165.11118 -685.6175
-1024.1772 -102.94138 -751.67481
-1115.1553 -36.497054 -814.56695
-1176.3559 26.463706 -868.42822
-1209.064 79.860143 -907.37772
-1215.7766 119.57571 -926.59384
-1199.6794 143.31747 -923.19156
-1164.0687 150.43356 -896.68408
-1111.9735 141.72771 -848.8237
-1045.9161 119.48051 -783.03053
-967.83868 87.337949 -703.60085
-879.28131 50.019695 -614.75501
-781.5915 12.699646 -520.10843
-676.22756 -19.979421 -422.25212
-565.01522 -45.125031 -322.71027
-450.11982 -62.611792 -221.95865
-333.75707 -75.588898 -119.49379
-217.65007 -90.152714 -13.985759
-102.45287 -114.44058 96.255749
12.300284 -157.06282 212.56949
127.53634 -225.37958 335.17299
243.82661 -323.6759 462.46208
360.39883 -451.67613 590.96826
474.64411 -603.65516 715.59581
582.16628 -768.69764 830.29329
677.33433 -932.21323 928.9602
754.56408 -1078.6372 1006.4088
809.46908 -1194.2496 1058.8742
839.96673 -1269.3926 1084.1576
846.75697 -1299.3462 1081.1513
833.45429 -1283.8674 1049.2541
805.97412 -1226.0324 988.29926
771.53842 -1130.6974 898.53727
737.56621 -1003.2545 781.19077
710.45174 -849.13263 638.83462
694.90004 -673.79655 475.60594
693.75794 -483.07826 296.95288
708.07831 -283.42515 109.11545
737.33863 -81.87398 -81.588309
779.4746 114.15429 -269.35428
830.67357 297.19808 -449.22047
885.02123 460.02036 -617.15599
934.31199 595.8923 -769.94797
968.33958 698.69906 -904.95902
975.87391 763.2705 -1019.8043
946.36631 785.88202 -1112.2478
872.02855 764.85543 -1180.0239
749.54789 701.09156 -1220.9954
581.18692 598.03364 -1233.2278
374.69123 461.2199 -1214.9698
142.29474 297.58715 -1164.724
-101.15407 114.59268 -1081.7329
-340.04515 -80.155048 -966.71261
-559.82504 -279.13085 -822.58973
-748.02746 -474.72835 -654.56432
-894.83606 -659.20405 -469.84955
-993.18935 -824.73656 -277.00246
-1038.7003 -963.96905 -84.755147
-1029.4909 -1071.1312 99.466603
-966.16573 -1143.1014 270.60359
-852.21672 -1179.9726 426.34697
-694.92328 -1184.4302 566.04162
-505.78807 -1160.5494 689.09584
-299.95403 -1112.6221 793.57964
-94.232287 -1044.5561 875.68937
95.531695 -959.93199 930.33559
257.05938 -862.30664 952.38985
383.47786 -755.62793 938.59374
473.93507 -644.27305 889.08553
532.73593 -532.84398 808.23527
567.1753 -425.36814 704.19654
584.76674 -324.78811 587.25084
590.99952 -232.80505 467.54828
588.25525 -150.28507 353.12768
576.12226 -77.894198 248.87348
552.58538 -16.526533 156.51668
515.43802 32.805139 75.625634
463.5958 69.499697 4.9219018
397.40223 93.898645 -56.683222
318.62854 107.47229 -109.56775
229.8595 112.6259 -153.49409
134.0651 112.49149 -188.16404
34.079381 110.75528 -213.66035
-67.312487 111.69627 -230.62717
-167.10187 119.98664 -240.08181
-261.68403 140.31628 -242.93509
-346.76252 176.79015 -239.71861
-417.58909 232.1098 -230.73668
-469.64419 306.91159 -216.81227
-499.27539 399.37195 -200.37582
-504.20748 505.25734 -186.40907
-483.7417 618.296 -182.79161
-438.54973 730.83386 -199.65714
-370.44817 834.6947 -247.73204
-282.12677 922.09893 -335.94772
-177.03945 986.62629 -468.89568
-59.511077 1024.162 -644.94104
65.114006 1033.5877 -855.38878
190.42213 1016.9236 -1085.1586
309.44796 978.9012 -1314.9239
415.43564 925.68849 -1524.1115
502.75705 863.33033 -1694.3111
567.60166 796.48212 -1812.2316
608.13555 727.28655 -1871.5304
624.20382 655.27561 -1872.957
616.72502 577.65756 -1823.025
587.1215 490.26495 -1731.4311
537.07946 388.5501 -1608.1567
468.70037 268.62034 -1461.1656
384.7306 128.14112 -1295.1534
289.08076 -33.159288 -1111.6136
186.93 -213.00353 -909.80006
84.287051 -406.53872 -688.13541
-13.124661 -606.4705 -445.86014
-100.99421 -803.60353 -184.28375
-177.0152 -987.43607 92.63939
-240.86067 -1147.0913 378.50055
-293.38958 -1272.2389 665.39188
-335.78686 -1354.1374 944.97658
-368.70852 -1386.3745 1209.4039
-391.86177 -1365.6408 1451.7598
-403.9618 -1292.0858 1666.1147
-403.21293 -1169.5812 1847.2628
-387.85895 -1005.2767 1990.3578
-357.06216 -808.76053 2090.8076
-311.20241 -590.91676 2144.408
-251.71809 -362.93167 2147.7738
-180.32971 -135.56329 2098.874
-98.036201 81.200709 1997.5491
-4.3903216 278.2012 1845.8654
102.64909 447.16197 1648.2412
226.0603 581.08502 1411.3629
368.55003 674.96043 1143.7551
530.78932 726.61607 855.10279
710.06404 737.40574 555.2657
899.40883 712.15854 253.3953
1087.5917 658.68244 -42.719255
1260.2772 586.59909 -326.85389
1401.8197 505.92877 -594.09468
1497.6996 425.50004 -840.01676
1536.8121 351.58641 -1060.0107
1513.2463 287.10001 -1248.5726
1427.3567 231.14624 -1399.2151
1285.7284 179.37481 -1505.0849
1100.3576 124.79639 -1560.1125
886.83271 59.287619 -1560.4528
661.96772 -24.650367 -1505.5723
441.42822 -131.88939 -1398.8916
237.88183 -263.16775 -1247.5799
59.954481 -414.5142 -1061.7742
-87.731577 -577.85526 -853.27692
-203.59487 -742.60946 -634.22732
-287.8997 -898.04162 -415.72509
-341.91347 -1035.3058 -206.91688
-367.83879 -1148.945 -14.386636
-369.26719 -1236.9403 157.9436
-351.99788 -1299.7824 308.13878
-324.29081 -1338.5987 435.58955
-296.39342 -1353.6409 540.39226
-279.10149 -1343.5825 623.09766
-281.58248 -1305.7948 684.64878
-309.19038 -1237.694 726.59836
-362.20597 -1138.2377 750.82016
-435.61107 -1009.2629 759.05512
-520.23272 -856.01984 752.10316
-604.75714 -686.67861 728.96927
-677.93776 -511.10998 686.5658
-730.61058 -339.46504 620.26184
-757.12309 -180.71137 525.30123
-755.83056 -41.937032 398.70499
-729.08173 71.937702 241.08174
-682.41504 157.85958 57.578396
-623.79013 214.33767 -142.47752
-562.52468 241.27051 -347.04177
-508.36959 240.03556 -543.32818
-470.31379 213.60973 -719.96181
-455.74887 166.64652 -868.33232
-469.80214 105.37888 -983.30943
-514.86048 37.110139 -1063.3116
-590.39895 -30.528739 -1109.6556
-692.95021 -90.414005 -1125.8015
-816.3396 -136.72926 -1116.4703
-952.02569 -165.47148 -1086.9398
-1089.5762 -174.58368 -1042.5535
-1217.2022 -164.09471 -988.19098
-1322.6374 -135.89535 -928.02997
-1394.1391 -93.575597 -865.29808
-1421.816 -41.937914 -802.36947
-1398.7243 13.599862 -740.59346
-1321.6519 67.772316 -680.32534
-1191.1125 116.10209 -620.85063
-1010.6827 155.27272 -560.42399
-785.91933 183.15966 -496.61219
-523.51277 198.59996 -426.70865
-231.09301 201.19865 -348.28878
82.688553 191.37319 -259.79343
407.53851 170.39458 -160.9276
